iter	RMSE
4827	226513.5831
4828	226511.9013
4829	226509.7366
4830	226508.5312
4831	226506.5371
4832	226503.4354
4833	226501.1264
4834	226500.3209
4835	226498.698
4836	226496.6247
4837	226492.1746
4838	226490.2422
4839	226487.9266
4840	226487.3286
4841	226485.2542
4842	226483.327
4843	226479.9805
4844	226477.5461
4845	226474.0531
4846	226472.0772
4847	226470.9099
4848	226469.1246
4849	226467.5324
4850	226464.1072
4851	226460.922
4852	226458.6677
4853	226457.0127
4854	226455.2939
4855	226453.7758
4856	226453.3506
4857	226453.2341
4858	226451.6806
4859	226449.3344
4860	226443.9999
4861	226442.6953
4862	226442.3385
4863	226439.0117
4864	226436.8241
4865	226433.1148
4866	226430.792
4867	226429.2883
4868	226425.9004
4869	226422.7609
4870	226421.6543
4871	226419.5029
4872	226415.6871
4873	226413.3135
4874	226411.2717
4875	226409.9017
4876	226407.9694
4877	226406.7198
4878	226405.4007
4879	226401.8992
4880	226400.5367
4881	226398.9485
4882	226396.3048
4883	226394.7179
4884	226392.4498
4885	226391.2447
4886	226387.3942
4887	226385.616
4888	226381.8468
4889	226378.4039
4890	226375.7577
4891	226370.8283
4892	226366.5172
4893	226364.1438
4894	226362.5185
4895	226361.0347
4896	226358.6279
4897	226357.3033
4898	226353.7795
4899	226351.0877
4900	226348.9787
4901	226344.7297
4902	226341.7826
4903	226339.4401
4904	226337.4121
4905	226335.0318
4906	226331.6695
4907	226328.357
4908	226326.6056
4909	226324.2867
4910	226322.2588
4911	226322.2588
4912	226320.9967
4913	226319.6109
4914	226318.1582
4915	226313.5758
4916	226310.8725
4917	226309.7395
4918	226306.5341
4919	226306.0301
4920	226303.3925
4921	226300.523
4922	226298.4535
4923	226296.8676
4924	226293.4521
4925	226291.6728
4926	226289.9723
4927	226285.9767
4928	226283.2334
4929	226281.499
4930	226278.2566
4931	226275.3695
4932	226272.4782
4933	226270.5109
4934	226268.3531
4935	226267.929
4936	226266.2163
4937	226263.3597
4938	226262.076
4939	226261.9812
4940	226259.1042
4941	226256.8527
4942	226253.1498
4943	226251.9909
4944	226249.4783
4945	226246.4754
4946	226244.5722
4947	226242.33
4948	226239.8132
4949	226239.5668
4950	226237.0579
4951	226235.5204
4952	226233.4041
4953	226230.9299
4954	226227.9183
4955	226225.0839
4956	226223.4261
4957	226222.7374
4958	226220.5608
4959	226217.8517
4960	226214.4004
4961	226212.8777
4962	226210.0566
4963	226206.798
4964	226203.3779
4965	226201.3372
4966	226198.3827
4967	226196.0795
4968	226193.4406
4969	226191.1517
4970	226189.8278
4971	226187.9245
4972	226185.1536
4973	226183.0902
4974	226180.5069
4975	226178.4901
4976	226177.3457
4977	226171.8654
4978	226170.6413
4979	226168.7983
4980	226167.0124
4981	226164.7311
4982	226162.9279
4983	226160.4433
4984	226158.2066
4985	226156.0397
4986	226155.7272
4987	226152.4278
4988	226150.8912
4989	226147.6042
4990	226145.9013
4991	226142.4785
4992	226139.988
4993	226138.3757
4994	226135.9643
4995	226132.4906
4996	226130.9621
4997	226126.886
4998	226123.699
4999	226120.6879
5000	226118.4646
5001	226116.8545
5002	226114.7263
5003	226111.852
5004	226109.1744
5005	226108.0254
5006	226105.158
5007	226104.5899
5008	226102.8259
5009	226102.0196
5010	226100.1042
5011	226098.7273
5012	226095.9082
5013	226095.7407
5014	226092.9027
5015	226090.4426
5016	226087.9696
5017	226086.1833
5018	226084.2392
5019	226081.6496
5020	226077.6903
5021	226074.288
5022	226073.8888
5023	226072.625
5024	226070.1862
5025	226067.4337
5026	226066.689
5027	226063.6513
5028	226062.2369
5029	226061.1555
5030	226058.8626
5031	226056.4297
5032	226055.0312
5033	226052.6984
5034	226052.5157
5035	226049.7373
5036	226047.6466
5037	226043.7428
5038	226042.4545
5039	226040.2912
5040	226040.1439
5041	226039.7021
5042	226036.5515
5043	226036.0636
5044	226033.6993
5045	226032.5503
5046	226031.0906
5047	226029.1574
5048	226027.3975
5049	226026.2698
5050	226024.9912
5051	226021.4021
5052	226019.6014
5053	226017.5626
5054	226016.3147
5055	226015.6237
5056	226013.6346
5057	226011.2915
5058	226009.1313
5059	226007.0243
5060	226005.9038
5061	226004.3869
5062	226002.8038
5063	225999.3006
5064	225996.265
5065	225991.743
5066	225989.2432
5067	225987.6317
5068	225985.7538
5069	225983.4894
5070	225981.3284
5071	225980.3255
5072	225979.1195
5073	225976.9276
5074	225975.7372
5075	225974.2172
5076	225969.5365
5077	225966.7076
5078	225964.3753
5079	225962.8534
5080	225961.8872
5081	225961.3717
5082	225960.1257
5083	225957.7133
5084	225955.0541
5085	225953.4295
5086	225951.2772
5087	225949.6516
5088	225945.7956
5089	225943.0278
5090	225940.9524
5091	225940.0469
5092	225939.2635
5093	225936.4794
5094	225934.1156
5095	225931.8833
5096	225930.6965
5097	225929.1878
5098	225927.6458
5099	225925.721
5100	225922.1198
5101	225920.2133
5102	225916.6257
5103	225915.4797
5104	225913.6438
5105	225913.0824
5106	225910.1215
5107	225907.8707
5108	225905.3901
5109	225901.5773
5110	225899.0844
5111	225895.2512
5112	225893.2678
5113	225891.7638
5114	225890.1071
5115	225888.6534
5116	225887.2409
5117	225885.6069
5118	225884.6883
5119	225883.4462
5120	225880.4811
5121	225878.1703
5122	225876.8108
5123	225874.8289
5124	225872.278
5125	225870.2101
5126	225868.6227
5127	225867.3469
5128	225865.3189
5129	225861.6904
5130	225858.5058
5131	225856.7705
5132	225854.0506
5133	225852.936
5134	225852.3087
5135	225849.8487
5136	225846.374
5137	225843.3784
5138	225839.1597
5139	225837.9419
5140	225835.8748
5141	225834.7403
5142	225833.468
5143	225831.1725
5144	225828.5179
5145	225827.3531
5146	225827.2463
5147	225824.3019
5148	225822.5452
5149	225819.009
5150	225816.9325
5151	225814.2495
5152	225812.4668
5153	225810.3781
5154	225807.9847
5155	225804.4646
5156	225803.9918
5157	225801.6344
5158	225798.6736
5159	225796.8038
5160	225794.6382
5161	225791.6511
5162	225790.6363
5163	225788.2534
5164	225785.0082
5165	225783.3682
5166	225780.4911
5167	225778.7085
5168	225777.3099
5169	225774.4593
5170	225774.4575
5171	225774.3018
5172	225773.0372
5173	225771.7176
5174	225769.1659
5175	225767.2206
5176	225765.2125
5177	225759.9281
5178	225759.2891
5179	225757.4287
5180	225755.1125
5181	225752.6346
5182	225748.3621
5183	225745.8946
5184	225744.3707
5185	225742.8811
5186	225739.7958
5187	225737.5975
5188	225735.6333
5189	225734.551
5190	225731.6445
5191	225730.3194
5192	225727.9541
5193	225725.7574
5194	225723.529
5195	225722.7001
5196	225720.9415
5197	225718.8714
5198	225717.1045
5199	225714.9944
5200	225713.7289
5201	225711.4869
5202	225709.9534
5203	225706.7281
5204	225704.2065
5205	225702.6607
5206	225699.5829
5207	225697.8952
5208	225694.2058
5209	225692.8658
5210	225692.2873
5211	225690.5975
5212	225689.7686
5213	225686.7104
5214	225683.5688
5215	225680.9606
5216	225677.5042
5217	225673.9631
5218	225672.0713
5219	225669.8161
5220	225667.8756
5221	225667.4477
5222	225665.2726
5223	225662.2087
5224	225661.4993
5225	225660.038
5226	225657.3765
5227	225655.8824
5228	225652.4849
5229	225650.4843
5230	225648.9117
5231	225647.5284
5232	225646.6308
5233	225645.3598
5234	225643.4876
5235	225642.5848
5236	225641.5153
5237	225640.5768
5238	225638.7142
5239	225636.0804
5240	225634.3751
5241	225632.5612
5242	225631.5893
5243	225630.46
5244	225628.8693
5245	225626.626
5246	225626.4684
5247	225623.2277
5248	225621.8522
5249	225619.9253
5250	225618.3454
5251	225617.6586
5252	225615.7401
5253	225611.5465
5254	225610.548
5255	225608.1912
5256	225606.5992
5257	225604.1927
5258	225599.4783
5259	225597.4563
5260	225596.2656
5261	225594.4431
5262	225593.3344
5263	225592.2873
5264	225589.2722
5265	225586.2469
5266	225584.5273
5267	225580.5174
5268	225579.0061
5269	225577.0162
5270	225575.4015
5271	225574.547
5272	225572.7186
5273	225569.3692
5274	225568.4805
5275	225565.7183
5276	225563.8613
5277	225562.3294
5278	225561.769
5279	225560.2951
5280	225559.6515
5281	225556.19
5282	225552.5648
5283	225548.5303
5284	225547.1562
5285	225544.1957
5286	225541.1774
5287	225539.9353
5288	225538.1228
5289	225537.0923
5290	225535.5725
5291	225534.0482
5292	225531.627
5293	225529.9313
5294	225527.8262
5295	225525.6905
5296	225521.7213
5297	225519.1144
5298	225518.286
5299	225516.9125
5300	225514.6711
5301	225513.2763
5302	225511.9004
5303	225509.804
5304	225507.761
5305	225506.504
5306	225504.418
5307	225503.473
5308	225501.6337
5309	225499.7266
5310	225498.2857
5311	225496.8569
5312	225494.4129
5313	225492.1712
5314	225489.6392
5315	225487.8185
5316	225487.487
5317	225486.0287
5318	225485.0053
5319	225482.6846
5320	225480.7897
5321	225479.6955
5322	225479.6648
5323	225477.2184
5324	225475.4555
5325	225473.9896
5326	225469.2664
5327	225467.2762
5328	225465.8814
5329	225464.0028
5330	225461.8304
5331	225458.9554
5332	225457.6443
5333	225456.156
5334	225454.4079
5335	225452.9261
5336	225451.8008
5337	225448.6299
5338	225444.6654
5339	225442.3789
5340	225441.0746
5341	225438.5282
5342	225437.1557
5343	225434.7476
5344	225432.954
5345	225430.4694
5346	225427.9779
5347	225426.6875
5348	225425.661
5349	225423.2173
5350	225422.2642
5351	225419.654
5352	225418.2906
5353	225413.2156
5354	225411.3859
5355	225411.2358
5356	225409.5115
5357	225407.3301
5358	225405.4508
5359	225404.3289
5360	225402.7155
5361	225400.3658
5362	225399.3086
5363	225397.3886
5364	225396.4153
5365	225393.9906
5366	225390.4632
5367	225387.2965
5368	225385.0255
5369	225383.0586
5370	225381.1719
5371	225380.0716
5372	225376.6396
5373	225374.6389
5374	225373.3117
5375	225370.1388
5376	225367.186
5377	225365.7588
5378	225363.9445
5379	225361.7458
5380	225357.6143
5381	225354.9942
5382	225352.4937
5383	225350.9698
5384	225350.5454
5385	225348.8559
5386	225346.7736
5387	225343.6663
5388	225340.3253
5389	225338.3577
5390	225336.7295
5391	225335.517
5392	225334.702
5393	225333.017
5394	225331.4424
5395	225328.7903
5396	225327.2607
5397	225325.7136
5398	225324.4473
5399	225322.3702
5400	225319.8619
5401	225317.5992
5402	225314.8084
5403	225312.5402
5404	225311.0616
5405	225309.7302
5406	225308.3996
5407	225305.34
5408	225301.0059
5409	225299.6792
5410	225297.221
5411	225293.2413
5412	225291.6992
5413	225289.7255
5414	225287.1941
5415	225285.3779
5416	225283.8866
5417	225282.4364
5418	225281.2528
5419	225279.2842
5420	225276.7372
5421	225275.4901
5422	225273.6451
5423	225271.4423
5424	225267.5726
5425	225264.6401
5426	225263.2731
5427	225260.7879
5428	225258.4077
5429	225257.055
5430	225254.1077
5431	225250.5455
5432	225248.5606
5433	225246.9306
5434	225243.3196
5435	225243.312
5436	225241.9537
5437	225241.6653
5438	225237.4871
5439	225235.8785
5440	225234.8548
5441	225234.5664
5442	225231.6613
5443	225229.4162
5444	225225.5273
5445	225223.8003
5446	225222.8155
5447	225220.1296
5448	225217.3864
5449	225214.6314
5450	225212.3584
5451	225209.3615
5452	225207.9859
5453	225206.2019
5454	225204.818
5455	225201.9095
5456	225199.405
5457	225194.9056
5458	225193.0424
5459	225191.6961
5460	225190.1747
5461	225188.5068
5462	225187.366
5463	225185.8662
5464	225183.1367
5465	225180.978
5466	225179.26
5467	225176.1651
5468	225174.4963
5469	225172.8123
5470	225170.2057
5471	225168.3434
5472	225164.866
5473	225162.8463
5474	225161.0466
5475	225160.4784
5476	225158.0639
5477	225156.2927
5478	225152.6214
5479	225150.8784
5480	225148.6317
5481	225146.7641
5482	225144.9359
5483	225143.9581
5484	225142.2872
5485	225140.1849
5486	225138.2942
5487	225135.7208
5488	225134.3335
5489	225132.8789
5490	225129.2632
5491	225127.6588
5492	225125.6445
5493	225124.0647
5494	225121.8477
5495	225120.3193
5496	225117.9438
5497	225116.8544
5498	225114.2954
5499	225111.874
5500	225109.8907
5501	225107.1527
5502	225104.3622
5503	225102.3715
5504	225100.5352
5505	225099.0227
5506	225096.9933
5507	225095.2707
5508	225094.2348
5509	225092.2702
5510	225090.7025
5511	225089.3437
5512	225088.4497
5513	225086.6745
5514	225083.6474
5515	225082.1331
5516	225080.6875
5517	225079.86
5518	225078.8786
5519	225077.6736
5520	225076.9766
5521	225074.9602
5522	225072.0898
5523	225070.5971
5524	225067.2229
5525	225065.0804
5526	225062.4381
5527	225061.0275
5528	225059.1761
5529	225057.1397
5530	225054.3353
5531	225052.6374
5532	225050.9891
5533	225050.7366
5534	225048.9435
5535	225047.1781
5536	225045.2103
5537	225044.3789
5538	225042.5652
5539	225040.801
5540	225038.8943
5541	225037.6223
5542	225035.1781
5543	225030.8656
5544	225028.3522
5545	225027.2387
5546	225025.8227
5547	225024.3135
5548	225022.8847
5549	225021.6483
5550	225019.3297
5551	225016.0399
5552	225013.7327
5553	225010.5588
5554	225010.0919
5555	225009.1516
5556	225006.9558
5557	225005.3467
5558	225003.6866
5559	225001.9678
5560	225000.2063
5561	224998.8377
5562	224998.2923
5563	224995.3883
5564	224993.6099
5565	224991.6977
5566	224990.4151
5567	224990.3424
5568	224987.0067
5569	224984.0242
5570	224982.7333
5571	224980.9294
5572	224977.7539
5573	224974.8916
5574	224971.9247
5575	224969.0302
5576	224966.7315
5577	224965.5742
5578	224962.3006
5579	224960.1371
5580	224957.931
5581	224956.8739
5582	224954.4821
5583	224952.96
5584	224951.9093
5585	224949.8433
5586	224948.2498
5587	224945.4592
5588	224942.8574
5589	224941.3285
5590	224939.9894
5591	224937.901
5592	224936.448
5593	224934.9038
5594	224933.2077
5595	224931.6331
5596	224929.2349
5597	224927.6824
5598	224926.4357
5599	224923.3143
5600	224920.6353
5601	224918.6972
5602	224914.3164
5603	224912.4181
5604	224910.574
5605	224907.2569
5606	224906.0897
5607	224904.0317
5608	224901.2588
5609	224898.4105
5610	224896.757
5611	224895.2332
5612	224892.7073
5613	224888.5384
5614	224887.5955
5615	224885.3998
5616	224881.6157
5617	224879.4193
5618	224877.7861
5619	224875.3611
5620	224873.5667
5621	224872.2116
5622	224870.3293
5623	224868.277
5624	224866.8314
5625	224864.8029
5626	224863.4212
5627	224861.2061
5628	224860.7879
5629	224858.7397
5630	224856.5455
5631	224855.5984
5632	224853.5264
5633	224852.4845
5634	224850.9572
5635	224847.8982
5636	224846.5506
5637	224845.1633
5638	224841.879
5639	224839.6063
5640	224837.7772
5641	224836.9285
5642	224835.8406
5643	224834.1517
5644	224832.3587
5645	224831.2069
5646	224829.6577
5647	224828.0288
5648	224826.106
5649	224824.5235
5650	224822.3079
5651	224820.8731
5652	224819.1708
5653	224817.7114
5654	224815.8463
5655	224815.179
5656	224811.7518
5657	224809.9369
5658	224808.7539
5659	224806.7483
5660	224803.3277
5661	224802.1762
5662	224800.4267
5663	224799.2926
5664	224797.5485
5665	224795.7026
5666	224794.5598
5667	224792.7893
5668	224788.8513
5669	224786.422
5670	224784.022
5671	224782.7572
5672	224782.025
5673	224780.0571
5674	224776.6836
5675	224774.4897
5676	224772.5263
5677	224769.8316
5678	224769.1724
5679	224768.1893
5680	224766.469
5681	224762.0446
5682	224759.6111
5683	224758.0988
5684	224755.8323
5685	224754.2231
5686	224753.1008
5687	224748.6774
5688	224745.2393
5689	224741.8236
5690	224740.2044
5691	224738.0301
5692	224736.6112
5693	224733.5045
5694	224731.3496
5695	224728.7031
5696	224726.5459
5697	224725.382
5698	224722.25
5699	224719.4893
5700	224717.3616
5701	224714.9105
5702	224712.9275
5703	224710.4422
5704	224709.2512
5705	224707.6379
5706	224706.0161
5707	224704.8685
5708	224704.6232
5709	224703.3301
5710	224701.9548
5711	224698.8207
5712	224697.1481
5713	224695.2165
5714	224693.1757
5715	224688.9017
5716	224686.3782
5717	224685.0512
5718	224682.1838
5719	224680.4833
5720	224679.479
5721	224677.9151
5722	224676.7165
5723	224674.9743
5724	224672.5652
5725	224670.2276
5726	224666.9454
5727	224665.0018
5728	224663.7919
5729	224662.3406
5730	224660.1813
5731	224658.2064
5732	224656.0795
5733	224654.142
5734	224652.1511
5735	224650.1538
5736	224647.829
5737	224644.5133
5738	224642.9669
5739	224642.0469
5740	224640.4028
5741	224640.3659
5742	224639.321
5743	224637.9498
5744	224635.1061
5745	224633.0366
5746	224629.8001
5747	224628.232
5748	224624.8257
5749	224621.8749
5750	224620.6491
5751	224619.5529
5752	224619.2435
5753	224616.815
5754	224614.7311
5755	224610.8956
5756	224610.0997
5757	224608.4667
5758	224605.8833
5759	224603.0688
5760	224600.8704
5761	224598.4599
5762	224596.6538
5763	224594.9385
5764	224593.9518
5765	224590.6526
5766	224589.6545
5767	224586.1786
5768	224584.2533
5769	224582.4956
5770	224581.3698
5771	224579.5685
5772	224577.846
5773	224576.565
5774	224574.35
5775	224572.2185
5776	224570.2957
5777	224567.1666
5778	224564.4213
5779	224563.2501
5780	224561.135
5781	224559.0209
5782	224557.6328
5783	224556.0719
5784	224553.0483
5785	224551.1382
5786	224550.2139
5787	224548.3465
5788	224545.9983
5789	224543.9517
5790	224542.4908
5791	224541.5702
5792	224539.624
5793	224538.6298
5794	224536.552
5795	224535.3156
5796	224533.0502
5797	224530.5798
5798	224528.4915
5799	224525.4243
5800	224522.4429
5801	224519.5461
5802	224517.5694
5803	224514.0329
5804	224511.5911
5805	224510.3236
5806	224508.6066
5807	224507.3061
5808	224506.6499
5809	224505.7912
5810	224504.2347
5811	224502.7875
5812	224500.5482
5813	224499.8855
5814	224497.8864
5815	224494.6258
5816	224493.7421
5817	224490.5529
5818	224489.683
5819	224487.4595
5820	224485.4691
5821	224484.1933
5822	224483.5683
5823	224481.3461
5824	224480.4678
5825	224476.0149
5826	224473.9999
5827	224471.7916
5828	224470.0433
5829	224467.6546
5830	224466.5358
5831	224464.5836
5832	224462.0203
5833	224458.9783
5834	224457.1792
5835	224456.7013
5836	224452.9432
5837	224449.9346
5838	224447.5315
5839	224444.265
5840	224442.4462
5841	224439.7663
5842	224437.6175
5843	224436.6472
5844	224436.0694
5845	224434.4292
5846	224432.413
5847	224430.3865
5848	224428.8893
5849	224427.315
5850	224426.258
5851	224424.4354
5852	224422.7066
5853	224420.7664
5854	224419.4091
5855	224419.1351
5856	224416.9304
5857	224414.431
5858	224413.8824
5859	224411.3872
5860	224409.6927
5861	224406.2885
5862	224403.3817
5863	224400.5833
5864	224398.9937
5865	224397.2381
5866	224395.4871
5867	224391.7681
5868	224390.4634
5869	224388.9067
5870	224387.1513
5871	224385.7249
5872	224384.9272
5873	224383.614
5874	224382.0954
5875	224380.9465
5876	224379.5271
5877	224378.8483
5878	224375.7594
5879	224372.8483
5880	224370.5832
5881	224368.102
5882	224367.1627
5883	224365.1618
5884	224363.0311
5885	224360.5557
5886	224357.6861
5887	224355.8211
5888	224354.7405
5889	224354.1034
5890	224351.2216
5891	224349.6054
5892	224347.5576
5893	224344.5065
5894	224344.1834
5895	224343.7224
5896	224341.4102
5897	224340.3402
5898	224338.3023
5899	224337.0077
5900	224335.1857
5901	224331.7467
5902	224331.4918
5903	224329.7801
5904	224327.9233
5905	224326.6188
5906	224324.9963
5907	224322.9064
5908	224320.3614
5909	224318.7451
5910	224317.2025
5911	224313.318
5912	224312.4823
5913	224310.3259
5914	224307.0057
5915	224304.313
5916	224301.1276
5917	224298.82
5918	224297.848
5919	224296.4639
5920	224295.3629
5921	224293.7405
5922	224292.0751
5923	224291.6108
5924	224290.6254
5925	224289.6234
5926	224286.6546
5927	224283.0251
5928	224280.1434
5929	224277.2661
5930	224275.5767
5931	224273.718
5932	224272.4683
5933	224268.7598
5934	224266.2968
5935	224262.8583
5936	224262.8329
5937	224261.4031
5938	224257.3168
5939	224255.1831
5940	224252.7823
5941	224250.687
5942	224249.2579
5943	224248.2383
5944	224246.0415
5945	224244.6602
5946	224243.6016
5947	224241.531
5948	224240.7851
5949	224239.7589
5950	224238.2367
5951	224237.5652
5952	224236.2593
5953	224233.0181
5954	224232.6546
5955	224230.5353
5956	224227.9126
5957	224226.7145
5958	224224.6661
5959	224221.195
5960	224219.2745
5961	224217.0132
5962	224215.0675
5963	224212.7229
5964	224210.996
5965	224210.0275
5966	224207.8888
5967	224205.2633
5968	224202.0486
5969	224198.9855
5970	224198.4973
5971	224198.0894
5972	224196.0614
5973	224193.4117
5974	224190.0927
5975	224188.4587
5976	224185.8548
5977	224182.4163
5978	224179.324
5979	224176.922
5980	224174.2109
5981	224172.0738
5982	224171.0841
5983	224168.7047
5984	224167.0176
5985	224165.0981
5986	224163.5009
5987	224161.4311
5988	224159.9281
5989	224158.0034
5990	224156.586
5991	224155.2632
5992	224152.0229
5993	224150.4571
5994	224149.1104
5995	224147.2571
5996	224146.3525
5997	224143.8044
5998	224140.2978
5999	224138.7472
6000	224137.5399
6001	224137.203
6002	224135.6688
6003	224133.708
6004	224131.9767
6005	224130.6192
6006	224128.6348
6007	224125.9378
6008	224124.486
6009	224123.5226
6010	224123.2814
6011	224121.6457
6012	224120.2535
6013	224118.3392
6014	224117.3965
6015	224115.6975
6016	224111.6208
6017	224109.329
6018	224108.3335
6019	224105.9132
6020	224103.7589
6021	224102.761
6022	224101.2783
6023	224099.9287
6024	224096.3325
6025	224095.0642
6026	224092.4112
6027	224090.522
6028	224089.0006
6029	224086.9226
6030	224085.8115
6031	224084.3402
6032	224083.7656
6033	224082.3012
6034	224079.7693
6035	224076.8977
6036	224075.6191
6037	224073.3197
6038	224071.9786
6039	224069.3675
6040	224067.0619
6041	224064.2399
6042	224061.3946
6043	224060.9392
6044	224059.9494
6045	224057.7462
6046	224056.3729
6047	224054.9782
6048	224051.5943
6049	224050.3596
6050	224048.5567
6051	224047.6179
6052	224045.9996
6053	224045.4063
6054	224042.9556
6055	224040.6012
6056	224038.4984
6057	224037.7296
6058	224035.6834
6059	224033.7498
6060	224032.6129
6061	224031.0366
6062	224028.9097
6063	224026.9322
6064	224024.2106
6065	224021.8329
6066	224019.5461
6067	224016.6265
6068	224014.5237
6069	224013.3149
6070	224010.2207
6071	224008.74
6072	224007.7998
6073	224006.6259
6074	224004.11
6075	224002.9819
6076	224000.6645
6077	223999.4622
6078	223998.4442
6079	223996.3591
6080	223994.4897
6081	223992.4527
6082	223990.2611
6083	223988.5993
6084	223984.6131
6085	223981.3651
6086	223981.1049
6087	223979.8642
6088	223976.5898
6089	223974.5596
6090	223971.1543
6091	223968.9445
6092	223966.7701
6093	223965.2548
6094	223964.438
6095	223961.0615
6096	223959.6273
6097	223958.2335
6098	223956.6524
6099	223954.9368
6100	223952.0789
6101	223948.9124
6102	223948.0837
6103	223947.7759
6104	223945.4221
6105	223943.4571
6106	223941.1477
6107	223940.1926
6108	223939.3156
6109	223938.1832
6110	223936.3977
6111	223934.7227
6112	223933.5498
6113	223931.4877
6114	223929.9768
6115	223928.9108
6116	223925.5086
6117	223924.783
6118	223923.1154
6119	223920.1059
6120	223918.8192
6121	223916.0398
6122	223913.9404
6123	223912.1603
6124	223910.1008
6125	223908.4852
6126	223906.2859
6127	223904.3451
6128	223902.252
6129	223899.7392
6130	223899.3436
6131	223895.6085
6132	223892.9705
6133	223889.259
6134	223886.7842
6135	223884.4886
6136	223884.1846
6137	223881.6353
6138	223879.6744
6139	223878.5013
6140	223877.5786
6141	223876.8465
6142	223874.7545
6143	223872.9184
6144	223870.732
6145	223869.8258
6146	223868.8603
6147	223865.9744
6148	223863.1757
6149	223862.8869
6150	223861.3692
6151	223857.5934
6152	223855.2856
6153	223853.5018
6154	223850.1019
6155	223848.9005
6156	223847.8257
6157	223846.5047
6158	223845.2768
6159	223842.5509
6160	223840.652
6161	223838.837
6162	223836.8775
6163	223834.333
6164	223832.6036
6165	223830.0167
6166	223828.8372
6167	223826.4759
6168	223824.9225
6169	223822.0857
6170	223820.5765
6171	223817.6361
6172	223816.1018
6173	223815.4299
6174	223813.6194
6175	223811.1426
6176	223810.3852
6177	223809.3904
6178	223807.7624
6179	223805.9053
6180	223805.3113
6181	223803.177
6182	223802.7738
6183	223799.3552
6184	223796.7853
6185	223795.039
6186	223795.0338
6187	223793.791
6188	223789.795
6189	223785.9235
6190	223784.2577
6191	223783.0747
6192	223782.9022
6193	223781.5542
6194	223780.1813
6195	223778.0501
6196	223775.8427
6197	223774.604
6198	223773.9474
6199	223771.5294
6200	223768.859
6201	223768.3334
6202	223765.9782
6203	223765.3949
6204	223763.6858
6205	223762.7745
6206	223761.2306
6207	223759.4959
6208	223756.3921
6209	223755.0083
6210	223750.4112
6211	223748.5852
6212	223746.5297
6213	223745.0569
6214	223743.2348
6215	223742.5398
6216	223740.2496
6217	223738.5814
6218	223734.8162
6219	223733.4648
6220	223732.4602
6221	223730.078
6222	223728.3609
6223	223727.4615
6224	223724.3032
6225	223722.6211
6226	223720.6189
6227	223718.4587
6228	223717.8858
6229	223716.0131
6230	223712.4885
6231	223710.0823
6232	223708.4501
6233	223707.2523
6234	223704.5208
6235	223702.6715
6236	223701.7965
6237	223698.3639
6238	223693.8536
6239	223692.7733
6240	223690.9158
6241	223688.5487
6242	223687.9093
6243	223686.91
6244	223685.8455
6245	223684.1997
6246	223682.6966
6247	223680.4606
6248	223678.778
6249	223676.5875
6250	223675.013
6251	223673.0777
6252	223672.2002
6253	223670.7838
6254	223668.7385
6255	223666.0398
6256	223664.343
6257	223663.0757
6258	223662.2859
6259	223660.7176
6260	223659.7375
6261	223658.0096
6262	223656.5704
6263	223654.4647
6264	223652.6678
6265	223650.5005
6266	223649.5639
6267	223646.7465
6268	223645.3575
6269	223644.1504
6270	223639.8122
6271	223638.0885
6272	223635.9566
6273	223634.1968
6274	223633.1915
6275	223630.2929
6276	223627.9011
6277	223627.022
6278	223625.3928
6279	223624.012
6280	223623.217
6281	223622.7314
6282	223621.1451
6283	223619.9561
6284	223618.0588
6285	223617.1851
6286	223616.3837
6287	223615.0282
6288	223613.3198
6289	223611.8333
6290	223610.428
6291	223607.0949
6292	223605.5389
6293	223603.3332
6294	223602.1174
6295	223600.6378
6296	223599.7144
6297	223598.2298
6298	223594.6677
6299	223592.4916
6300	223590.8644
6301	223589.7785
6302	223588.0889
6303	223585.6624
6304	223584.2324
6305	223582.9548
6306	223581.6685
6307	223581.0466
6308	223580.741
6309	223579.7575
6310	223578.237
6311	223576.1573
6312	223575.9674
6313	223575.0702
6314	223573.3907
6315	223573.1615
6316	223571.1799
6317	223569.8166
6318	223568.5988
6319	223565.7687
6320	223564.3554
6321	223563.8134
6322	223562.1283
6323	223558.8736
6324	223556.2729
6325	223553.5943
6326	223550.9206
6327	223547.9947
6328	223546.3938
6329	223543.3536
6330	223541.8956
6331	223538.707
6332	223534.9662
6333	223530.9726
6334	223529.1647
6335	223528.2342
6336	223525.1765
6337	223523.3903
6338	223521.9507
6339	223520.7213
6340	223518.1007
6341	223515.5544
6342	223511.5286
6343	223509.8603
6344	223508.2689
6345	223505.8796
6346	223505.1336
6347	223503.1074
6348	223501.8691
6349	223500.0855
6350	223498.5086
6351	223496.3258
6352	223494.9273
6353	223494.4228
6354	223493.1225
6355	223492.2921
6356	223491.6548
6357	223488.5292
6358	223485.9558
6359	223483.592
6360	223480.4753
6361	223478.3704
6362	223476.1982
6363	223474.4804
6364	223473.4221
6365	223471.8567
6366	223471.6186
6367	223469.1808
6368	223467.9068
6369	223466.3321
6370	223464.8395
6371	223464.067
6372	223462.1231
6373	223460.911
6374	223459.4994
6375	223457.639
6376	223454.7977
6377	223453.8404
6378	223452.464
6379	223450.9889
6380	223448.8965
6381	223446.0653
6382	223442.4845
6383	223439.2876
6384	223437.66
6385	223436.1825
6386	223434.4197
6387	223433.2321
6388	223431.8101
6389	223430.0849
6390	223429.1384
6391	223427.9647
6392	223425.5938
6393	223424.1572
6394	223421.6694
6395	223419.6635
6396	223417.2581
6397	223416.1841
