fill,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,Global_Sales
2782,Anno 2205,PC,72,6.1,2015,Strategy,Ubisoft  ,Blue Byte  ,,230000.0
2783,NBA 06,PSP,72,5.4,2005,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,7.2,220000.0
2784,Lost Dimension,PSV,72,7.8,2015,Role-Playing,Atlus  ,Lancarse  ,,100000.0
2785,Just Dance 2014,WiiU,72,7.7,2013,Music,Ubisoft  ,Ubisoft Paris  ,7.5,640000.0
2786,Ridge Racer Unbounded,PC,72,6.1,2012,Racing,Namco Bandai Games  ,Bugbear Entertainment  ,,20000.0
2787,Overlord: Raising Hell,PS3,72,7.8,2008,Adventure,Codemasters  ,4J Studios  ,,120000.0
2788,Ys: The Ark of Napishtim,PS2,72,8.8,2005,Role-Playing,Konami  ,Konami Software Shanghai  ,7.4,130000.0
2789,Samurai Warriors: Xtreme Legends,PS2,72,8.7,2004,Action,KOEI  ,Omega Force  ,,450000.0
2790,Front Mission,DS,72,7.4,2007,Strategy,Square Enix  ,Square Enix  ,,40000.0
2791,Thrillville,PSP,72,2.9,2006,Strategy,LucasArts  ,Frontier Developments  ,7.4,200000.0
2792,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,72,6.4,2005,Adventure,Buena Vista  ,Traveller's Tales  ,,200000.0
2793,Tokobot,PSP,72,7.1,2005,Platform,Tecmo  ,Tecmo  ,,60000.0
2794,NASCAR The Game: Inside Line,X360,72,4.0,2012,Racing,Activision  ,Eutechnyx  ,,110000.0
2795,Commandos 3: Destination Berlin,PC,72,7.6,2003,Strategy,Eidos Interactive  ,Pyro Studios  ,,20000.0
2796,Spider-Man,N64,72,7.3,2000,Action,Activision  ,Edge of Reality  ,,530000.0
2797,Magic: The Gathering - Battlegrounds,XB,72,7.7,2003,Strategy,Atari  ,Secret Level  ,,160000.0
2798,LEGO DC Super-Villains,XOne,72,7.9,2018,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,300000.0
2799,Tony Hawk's Proving Ground,X360,72,5.6,2007,Sports,Activision  ,Neversoft Entertainment  ,7.2,560000.0
2800,Cars 3: Driven to Win,PS4,72,6.6,2017,Racing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,290000.0
2801,Tales of Zestiria,PS4,72,7.2,2015,Role-Playing,Namco Bandai Games  ,Namco Bandai Games  ,,450000.0
2802,Naruto: Clash of Ninja Revolution 2,Wii,72,8.3,2008,Fighting,Tomy Corporation  ,8ing/Raizing  ,,380000.0
2803,Shenmue I & II,XOne,72,7.8,2018,Action-Adventure,Sega  ,Sega  ,,70000.0
2804,Pro Evolution Soccer 2010,PSP,72,5.4,2009,Sports,Konami  ,Konami  ,,800000.0
2805,Dragon Ball Z: Budokai Tenkaichi 2,Wii,72,8.5,2006,Fighting,Atari  ,Spike  ,,290000.0
2806,Mount & Blade,PC,72,8.6,2008,Role-Playing,Paradox Interactive   ,Taleworlds  ,7.2,20000.0
2807,MXGP Pro,XOne,72,6.9,2018,Racing,Milestone S.r.l.  ,Milestone S.r.l.  ,,30000.0
2808,Mass Effect: Andromeda,PC,72,5.0,2017,Role-Playing,Electronic Arts  ,BioWare Corp.  ,,130000.0
2809,Just Dance 2015,PS4,72,5.9,2014,Music,Ubisoft  ,Ubisoft Paris  ,,410000.0
2810,Forgotten Realms: Demon Stone,XB,72,6.1,2004,Action,Atari  ,Stormfront Studios  ,,90000.0
2811,Lemony Snicket's A Series of Unfortunate Events,GBA,72,8.0,2004,Platform,Activision  ,Griptonite Games  ,,420000.0
2812,Tales of Legendia,PS2,72,8.0,2006,Role-Playing,Namco  ,Namco / Team MelFes  ,7.2,490000.0
2813,Mercenaries 2: World in Flames,X360,72,7.1,2008,Shooter,Electronic Arts  ,Pandemic Studios  ,7.1,1060000.0
2814,Justice League Heroes,PSP,72,7.5,2006,Role-Playing,Warner Bros. Interactive  ,Snowblind Studios  ,,230000.0
2815,Dark Sector,PS3,72,7.4,2008,Shooter,D3 Publisher  ,Digital Extremes  ,7.2,470000.0
2816,Dead Rising 2: Off the Record,PS3,72,7.0,2011,Action,Capcom  ,Blue Castle Games  ,7.1,320000.0
2817,Endless Ocean,Wii,72,8.3,2008,Adventure,Nintendo  ,Arika  ,6.8,1060000.0
2818,Star Wars Battlefront,PC,72,3.6,2004,Shooter,LucasArts  ,Pandemic Studios  ,,240000.0
2819,Test Drive: Eve of Destruction,XB,72,8.8,2004,Racing,Atari  ,Monster Games Inc.  ,,90000.0
2820,Sword of Mana,GBA,72,8.4,2003,Role-Playing,Nintendo  ,Brownie Brown  ,,740000.0
2821,NFL Blitz 20-03,XB,72,7.8,2002,Sports,Midway Games  ,Point of View  ,,140000.0
2822,Silpheed: The Lost Planet,PS2,72,7.8,2001,Shooter,Working Designs  ,"Treasure Co., Ltd.  ",,70000.0
2823,Super Dragon Ball Z,PS2,72,6.6,2006,Fighting,Atari  ,Crafts & Meister  ,,370000.0
2824,Sudeki,XB,72,8.3,2004,Role-Playing,Microsoft Game Studios  ,Climax Group  ,,190000.0
2825,Amped 3,X360,72,7.2,2005,Sports,2K Sports  ,2K Sports  ,7.2,160000.0
2826,NBA Live 18,XOne,72,5.2,2017,Sports,EA Sports  ,EA Sports  ,,210000.0
2827,Dementium: The Ward,DS,72,7.9,2007,Shooter,Gamecock  ,Renegade Kid  ,7.5,170000.0
2828,Prinny: Can I Really Be the Hero?,PSP,72,8.1,2009,Platform,NIS America  ,Nippon Ichi Software  ,7.2,110000.0
2829,Zombi,XOne,72,6.3,2016,Action,Ubisoft  ,Ubisoft Montpellier  ,,10000.0
2830,The Saboteur,PS3,72,8.0,2009,Action,Electronic Arts  ,Pandemic Studios  ,7.1,480000.0
2831,Area 51,XB,72,7.7,2005,Shooter,Midway Games  ,Midway Studios  Austin  ,,290000.0
2832,LEGO Jurassic World,PC,72,7.4,2015,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,40000.0
2833,Kingdom of Paradise,PSP,72,7.5,2005,Role-Playing,Sony Computer Entertainment  ,Climax Entertainment  ,7.0,150000.0
2834,WWE SmackDown vs. Raw 2011,Wii,72,7.7,2010,Fighting,THQ  ,JAKKS Pacific  ,,460000.0
2835,Theme Park,DS,72,7.6,2007,Simulation,Electronic Arts  ,EA Japan Studio  ,,60000.0
2836,Boing! Docomodake DS,DS,72,0.0,2009,Puzzle,Ignition Entertainment  ,AQ Interactive  ,,50000.0
2837,Blazing Angels 2: Secret Missions of WWII,X360,72,7.8,2007,Simulation,Ubisoft  ,Ubisoft Romania  ,7.6,140000.0
2838,Star Ocean: The Last Hope,X360,72,7.3,2009,Role-Playing,Square Enix  ,tri-Ace  ,7.3,790000.0
2839,Ultimate Ghosts 'n Goblins,PSP,72,8.0,2006,Platform,Capcom  ,Capcom  ,7.3,80000.0
2840,NBA Live 18,PS4,72,5.9,2017,Sports,EA Sports  ,EA Sports  ,,240000.0
2841,The Club,PS3,72,6.5,2008,Shooter,Sega  ,Bizarre Creations  ,,230000.0
2842,Tiger Woods PGA Tour 08,PSP,72,0.0,2007,Sports,Electronic Arts  ,EA Tiburon  ,7.5,380000.0
2843,Mirror's Edge Catalyst,XOne,72,5.8,2016,Platform,Electronic Arts  ,EA DICE  ,,190000.0
2844,Dragon Ball Z: Burst Limit,X360,72,7.8,2008,Fighting,Atari  ,Dimps Corporation  ,7.3,490000.0
2845,The Sims: Life Stories,PC,72,7.3,2007,Simulation,Electronic Arts  ,Maxis  ,,10000.0
2846,Romance of the Three Kingdoms VII,PS2,72,8.6,2002,Strategy,KOEI  ,Koei  ,,320000.0
2847,Pirates: The Legend of Black Kat,PS2,72,8.1,2002,Adventure,Electronic Arts  ,Westwood Studios  ,,140000.0
2848,ESPN International Track & Field,PS2,72,7.3,2000,Sports,Konami  ,Konami  ,,190000.0
2849,Fantavision,PS2,72,6.6,2000,Puzzle,Sony Computer Entertainment  ,SCEI  ,8.0,470000.0
2850,Skylanders Imaginators,NS,72,5.5,2017,Platform,Activision  ,Toys for Bob  ,6.9,230000.0
2851,Let It Die,PS4,72,7.1,2020,Action,GungHo  ,Grasshopper Manufacture  ,,10000.0
2852,State of Decay: Year One Survival Edition,XOne,72,6.9,2015,Action-Adventure,Microsoft Studios  ,Undead Labs  ,,210000.0
2853,WWE 2K16,XOne,72,5.3,2015,Sports,Take-Two Interactive  ,Yuke's  ,,630000.0
2854,Resonance of Fate,PS3,72,8.0,2010,Role-Playing,Sega  ,tri-Ace  ,7.5,740000.0
2855,rain,PS3,72,7.8,2013,Action-Adventure,Sony Computer Entertainment  ,PlayStation C.A.M.P.!  ,,50000.0
2856,Call of Juarez,PC,72,7.6,2007,Shooter,Ubisoft  ,Techland  ,6.7,10000.0
2857,Ray Gigant,PSV,72,8.1,2016,Role-Playing,Acttil  ,Experience Inc.  ,,50000.0
2858,Attack on Titan 2,NS,72,7.1,2018,Action,Koei Tecmo  ,Omega Force  ,7.0,230000.0
2859,Dragon Ball Z: Budokai Tenkaichi 3,Wii,72,8.5,2007,Fighting,Atari  ,Spike / Bandai Namco Games  ,7.5,1030000.0
2860,Dungeon Siege III,X360,72,5.9,2011,Role-Playing,Square Enix  ,Obsidian Entertainment  ,7.2,370000.0
2861,Syberia,XB,72,7.0,2003,Adventure,XS Games  ,Microids  ,,100000.0
2862,LEGO The Hobbit,PS4,72,6.6,2014,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,620000.0
2863,Medal of Honor,PC,72,6.5,2010,Shooter,Electronic Arts  ,EA Los Angeles  ,,490000.0
2864,Wolfenstein,X360,72,7.4,2009,Shooter,Activision  ,Raven Software  ,7.3,560000.0
2865,Styx: Shards of Darkness,PC,72,7.7,2017,Action,Focus Home Interactive  ,Cyanide Studio  ,,10000.0
2866,Section 8,PC,72,6.9,2009,Shooter,SouthPeak Interactive  ,TimeGate Studios  ,,50000.0
2867,Champions Online,PC,72,6.1,2009,Role-Playing,Atari  ,Cryptic Studios  ,,10000.0
2868,The Raven Remastered,PS4,72,5.9,2018,Adventure,THQ Nordic  ,KING Art Games  ,,30000.0
2869,Sword Art Online: Fatal Bullet,XOne,72,7.4,2018,Role-Playing,Namco Bandai Games  ,Dimps Corporation  ,,100000.0
2870,Psycho-Pass: Mandatory Happiness,PS4,72,6.7,2016,Visual Novel,NIS America  ,5pb. Inc.  ,,150000.0
2871,The Inner World,PC,72,7.7,2013,Adventure,Headup Games  ,Headup Games  ,,30000.0
2872,Brink,PS3,72,5.8,2011,Shooter,Bethesda Softworks  ,Splash Damage  ,7.1,730000.0
2873,Stoked: Big Air Edition,X360,72,7.7,2009,Sports,Destineer  ,Bongfish GmbH  ,8.6,40000.0
2874,Juiced 2: Hot Import Nights,DS,72,0.0,2007,Racing,THQ  ,Juice Games  ,,240000.0
2875,Carol Vorderman's Sudoku,PSP,72,0.0,2007,Puzzle,Eidos Interactive  ,Empire Interactive  ,7.4,80000.0
2876,Sega GT Online,XB,72,7.7,2004,Racing,Sega  ,Wow Entertainment  ,,80000.0
2877,Dynasty Warriors 4: Xtreme Legends,PS2,72,8.3,2003,Action,KOEI  ,Omega Force  ,,860000.0
2878,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,GBA,72,8.6,2003,Misc,Konami  ,KCEJ  ,,950000.0
2879,NFL Fever 2003,XB,72,8.5,2002,Sports,Microsoft Game Studios  ,Microsoft Game Studios  ,,610000.0
2880,Apex Construct,PS4,72,6.6,2018,Action,Perp Games  ,Fast Travel Games  ,,50000.0
2881,Mercenaries 2: World in Flames,PS3,72,7.2,2008,Shooter,Electronic Arts  ,Pandemic Studios  ,6.0,870000.0
2882,Final Fantasy Type-0 HD,XOne,72,8.2,2015,Role-Playing,Square Enix  ,Square Enix  ,,300000.0
2883,Styx: Shards of Darkness,XOne,72,7.2,2017,Action,Focus Home Interactive  ,Cyanide Studio  ,,60000.0
2884,Justice League Heroes: The Flash,GBA,72,7.4,2006,Action,Warner Bros. Interactive  ,WayForward Technologies  ,8.0,30000.0
2885,Gray Matter,PC,72,7.7,2011,Adventure,Viva Media  ,Wizarbox Studios  ,7.3,80000.0
2886,Zoo Tycoon 2,PC,72,7.9,2004,Strategy,Microsoft Game Studios  ,Blue Fang Games  ,7.2,60000.0
2887,Dungeon Siege III,PC,72,4.7,2011,Role-Playing,Square Enix  ,Obsidian Entertainment  ,7.3,170000.0
2888,Test Drive Unlimited 2,PC,72,5.8,2011,Racing,Atari  ,Eden Studios  ,6.7,190000.0
2889,Dynasty Warriors 3: Xtreme Legends,PS2,72,8.5,2003,Action,KOEI  ,Omega Force  ,,1000000.0
2890,Robotech: Battlecry,PS2,72,8.2,2002,Shooter,TDK Mediactive  ,Vicious Cycle  ,,610000.0
2891,Outlaw Golf,XB,72,6.9,2002,Sports,Simon & Schuster Interactive  ,Hypnotix  ,,290000.0
2892,Tetris Party Deluxe,Wii,72,6.4,2010,Puzzle,Majesco  ,"Tetris Online, Inc  ",7.3,560000.0
2893,Banjo-Kazooie: Grunty's Revenge,GBA,72,8.1,2003,Platform,THQ  ,Rare Ltd.  ,6.6,330000.0
2894,The Sims 4: Get Together,PC,72,7.1,2015,Simulation,Electronic Arts  ,Maxis  ,,350000.0
2895,Guitar Hero: Warriors of Rock,X360,72,6.7,2010,Misc,Activision  ,Neversoft Entertainment  ,7.1,860000.0
2896,Drawn to Life: The Next Chapter,DS,72,7.7,2009,Adventure,THQ  ,5TH Cell  ,7.4,650000.0
2897,Binary Domain,PS3,72,8.3,2012,Action,Sega  ,Amusement Vision  ,,330000.0
2898,Halo 2,PC,72,6.1,2007,Shooter,Microsoft Game Studios  ,Hired Gun  ,6.9,90000.0
2899,Deadly Creatures,Wii,72,8.5,2009,Action,THQ  ,Rainbow Studios  ,6.9,220000.0
2900,Jak and Daxter: The Lost Frontier,PS2,72,5.6,2009,Platform,Sony Computer Entertainment  ,High Impact Games  ,7.5,460000.0
2901,Blood Bowl,PC,72,6.5,2010,Sports,SouthPeak Interactive  ,Cyanide Studio  ,6.5,60000.0
2902,Steep,XOne,72,6.5,2016,Sports,Ubisoft  ,Ubisoft Annecy  ,,480000.0
2903,Disney Art Academy,3DS,72,7.1,2016,Misc,Nintendo  ,Headstrong Games  ,,200000.0
2904,50 Cent: Blood on the Sand,PS3,72,6.9,2009,Shooter,THQ  ,Swordfish Studios  ,7.2,190000.0
2905,Warriors Orochi 4,PS4,72,7.4,2018,Action,Koei Tecmo  ,Omega Force  ,,220000.0
2906,Major League Baseball 2K11,PS3,72,6.3,2011,Sports,2K Sports  ,Visual Concepts  ,,200000.0
2907,Saints Row 2,PC,72,6.8,2009,Action,THQ  ,Volition Inc.  ,6.6,40000.0
2908,Tiger Woods PGA Tour 08,Wii,72,7.0,2007,Sports,Electronic Arts  ,EA Salt Lake  ,7.4,1020000.0
2909,Candle: The Power of the Flame,NS,72,7.8,2018,Platform,Merge Games  ,Teku Studios  ,,10000.0
2910,Borderlands 2 VR,PS4,72,7.3,2018,Shooter,2K Games  ,Gearbox Software  ,,90000.0
2911,Bombastic,PS2,72,7.2,2003,Puzzle,Capcom  ,Shift  ,,50000.0
2912,Nostalgia,DS,72,7.6,2009,Role-Playing,Ignition Entertainment  ,Matrix Software / RED Entertainment  ,7.2,190000.0
2913,Until Dawn: Rush of Blood,PS4,72,7.8,2016,Shooter,Sony Interactive Entertainment  ,Supermassive Games Ltd.  ,,850000.0
2914,Shaun White Snowboarding: World Stage,Wii,72,8.7,2009,Sports,Ubisoft  ,Ubisoft Montreal  ,7.2,300000.0
2915,Just Dance 2019,NS,72,6.1,2018,Music,Ubisoft  ,Ubisoft Paris  ,,760000.0
2916,Earth Defense Force 5,PS4,72,7.7,2018,Shooter,D3 Publisher  ,Sandlot  ,,240000.0
2917,Secret Agent Clank,PSP,72,7.8,2008,Platform,Sony Computer Entertainment  ,High Impact Games  ,7.0,140000.0
2918,Ninja Gaiden Sigma Plus,PSV,72,7.4,2012,Action,Tecmo Koei  ,Team Ninja  ,,260000.0
2919,Bionicle Heroes,DS,72,6.7,2006,Shooter,Eidos Interactive  ,Amaze Entertainment  ,7.8,60000.0
2920,Super Robot Taisen: Original Generation,GBA,72,6.6,2006,Role-Playing,Atlus  ,Banpresto  ,,10000.0
2921,Danganronpa Another Episode: Ultra Despair Girls,PSV,72,8.3,2015,Shooter,NIS America  ,Spike Chunsoft  ,,220000.0
2922,NASCAR 07,XB,72,7.0,2006,Racing,EA Sports  ,EA Tiburon  ,,40000.0
2923,Divinity II: Ego Draconis,PC,72,7.7,2010,Role-Playing,CDV Software Entertainment  ,Larian Studios  ,6.8,70000.0
2924,The Liar Princess and the Blind Prince,NS,72,7.2,2019,Platform,NIS America  ,Nippon Ichi Software  ,,20000.0
2925,Just Dance 2017,NS,72,5.3,2017,Music,Ubisoft  ,Ubisoft Paris  ,6.5,290000.0
2926,Arc the Lad: Twilight of the Spirits,PS2,72,8.4,2003,Role-Playing,Sony Computer Entertainment  ,Cattle Call  ,7.3,360000.0
2927,Disney Golf,PS2,72,8.0,2002,Sports,Electronic Arts  ,Tikipod  ,,170000.0
2928,X-Men: Mutant Academy 2,PS,72,8.4,2001,Fighting,Activision  ,Paradox Development  ,,720000.0
2929,Earthworm Jim,GBA,72,5.9,2001,Platform,Majesco  ,Game Titan  ,7.2,290000.0
2930,Darksiders II: Deathinitive Edition,PS4,72,7.4,2015,Action-Adventure,Nordic Games  ,Gunfire Games  ,7.5,240000.0
2931,World Tour Soccer 06,PSP,72,0.0,2006,Sports,Sony Computer Entertainment  ,SCEE London Studio  ,,70000.0
2932,Mushroom Men: The Spore Wars,Wii,72,8.8,2008,Action,SouthPeak Interactive  ,Red Fly Studio  ,7.3,180000.0
2933,Valkyrie Drive: Bhikkhuni,PSV,72,8.1,2016,Action,PQube  ,Marvelous Entertainment  ,,170000.0
2934,FIFA 07 Soccer,DS,72,6.2,2006,Sports,EA Sports  ,EA Canada  ,7.5,60000.0
2935,Dungeons & Dragons Heroes,XB,72,7.8,2003,Role-Playing,Atari  ,Atari  ,,260000.0
2936,PlayerUnknown's Battlegrounds,PS4,72,3.1,2018,Shooter,Sony Interactive Entertainment  ,PUBG Corporation  ,,330000.0
2937,Rail Simulator,PC,72,6.9,2008,Simulation,Electronic Arts  ,Kuju Entertainment  ,,10000.0
2938,Marvel vs. Capcom: Infinite,PS4,72,4.6,2017,Fighting,Capcom  ,Capcom  ,,700000.0
2939,Pac 'n Roll,DS,72,8.4,2005,Platform,Namco  ,Namco  ,,110000.0
2940,Dead Rising 2: Off the Record,X360,72,7.5,2011,Action,Capcom  ,Blue Castle Games  ,7.6,270000.0
2941,Leisure Suit Larry: Wet Dreams Don't Dry,PC,72,6.7,2018,Adventure,Assemble Entertainment  ,CrazyBunch  ,,10000.0
2942,Zanki Zero: Last Beginning,PS4,72,5.9,2019,Role-Playing,Spike Chunsoft  ,Lancarse  ,,40000.0
2943,Dead Rising 4: Frank's Big Package,PS4,72,5.8,2017,Action-Adventure,Capcom  ,Capcom  ,,160000.0
2944,Heavy Rain: Move Edition,PS3,72,8.1,2010,Adventure,Sony Computer Entertainment  ,Quantic Dream  ,,40000.0
2945,Thrillville: Off the Rails,PSP,72,1.5,2007,Strategy,LucasArts  ,Frontier Developments  ,,100000.0
2946,Shrek 2,XB,72,5.6,2004,Platform,Activision  ,"Luxoflux, Inc.  ",6.7,550000.0
2947,Hunter: The Reckoning Redeemer,XB,72,7.2,2003,Action,VU Games  ,High Voltage Software  ,,170000.0
2948,Spyro: Attack of the Rhynocs,GBA,72,7.1,2003,Platform,Universal Interactive  ,Digital Eclipse  ,,300000.0
2949,Jurassic Park: Operation Genesis,PC,72,8.7,2003,Simulation,VU Games  ,Blue Tongue  ,,20000.0
2950,The Scorpion King: Sword of Osiris,GBA,72,0.0,2002,Action,Vivendi Games  ,WayForward  ,,190000.0
2951,Dragon Ball: Fusions,3DS,72,8.1,2016,Role-Playing,Namco Bandai Games  ,Ganbarion  ,6.3,540000.0
2952,Dark Sector,X360,72,7.4,2008,Shooter,D3 Publisher  ,Digital Extremes  ,7.1,480000.0
2953,Super Swing Golf,Wii,72,7.8,2006,Sports,Tecmo  ,Ntreev Soft  ,,220000.0
2954,Majin and the Forsaken Kingdom,PS3,72,8.0,2010,Adventure,Namco Bandai  ,Game Republic  ,7.0,290000.0
2955,FIFA Manager 12,PC,72,4.4,2011,Sports,Electronic Arts  ,Bright Future GmbH  ,,50000.0
2956,Divinity II: The Dragon Knight Saga,X360,72,7.9,2011,Role-Playing,Atlus  ,Larian Studios  ,7.5,130000.0
2957,Overlord II,PS3,72,7.7,2009,Action,Codemasters  ,Triumph Studios  ,,320000.0
2958,FIFA Soccer 10,PC,72,4.6,2009,Sports,EA Sports  ,EA Canada  ,,50000.0
2959,Legend of Kay,PS2,72,7.6,2005,Action,Capcom  ,Neon Studios  ,7.2,50000.0
2960,All-Star Baseball 2005,PS2,72,8.6,2004,Sports,Acclaim Entertainment  ,Acclaim Entertainment  ,,320000.0
2961,Turok: Evolution,GBA,72,8.1,2002,Platform,Acclaim Entertainment  ,RFX Interactive  ,,120000.0
2962,Tiger Woods PGA Tour 07,Wii,71,6.9,2007,Sports,EA Sports  ,EA Redwood Shores  ,7.1,470000.0
2963,Shiren the Wanderer,Wii,71,8.0,2010,Role-Playing,Atlus  ,ChunSoft  ,7.4,190000.0
2964,Capcom Beat 'Em Up Bundle,PS4,71,5.5,2018,Fighting,Capcom  ,Capcom  ,,10000.0
2965,Red Faction: Armageddon,X360,71,7.1,2011,Shooter,THQ  ,Volition Inc.  ,7.1,390000.0
2966,Just Dance 2018,NS,71,5.9,2017,Music,Ubisoft  ,Ubisoft Paris  ,8.0,760000.0
2967,The Crew,PC,71,6.3,2014,Racing,Ubisoft  ,Ubisoft Reflections  ,,150000.0
2968,Puzzle Quest: Challenge of the Warlords,Wii,71,6.2,2007,Puzzle,D3 Publisher  ,Vicious Cycle  ,,290000.0
2969,Rayman Origins,3DS,71,6.3,2012,Platform,Ubisoft  ,Ubisoft  ,,150000.0
2970,Hyperdimension Neptunia U: Action Unleashed,PSV,71,7.0,2015,Action,Idea Factory International  ,Compile Heart  ,,130000.0
2971,Wolfenstein,PS3,71,7.3,2009,Shooter,Activision  ,Raven Software  ,7.2,630000.0
2972,Electroplankton,DS,71,7.0,2005,Misc,Nintendo  ,Indies Zero  ,,30000.0
2973,Moon,DS,71,7.5,2009,Shooter,Mastiff  ,Renegade Kid  ,6.7,50000.0
2974,Jak and Daxter: The Lost Frontier,PSP,71,6.8,2009,Platform,Sony Computer Entertainment  ,High Impact Games  ,7.5,620000.0
2975,Sherlock Holmes: Crimes & Punishments,XOne,71,6.8,2014,Adventure,Focus Home Interactive  ,Frogwares  ,,80000.0
2976,Bee Movie Game,X360,71,8.2,2007,Action,Activision  ,Beenox  ,6.8,170000.0
2977,Mortal Kombat: Armageddon,Wii,71,8.2,2007,Fighting,Midway Games  ,JGI Entertainment  ,6.8,230000.0
2978,Wild ARMs 5,PS2,71,7.8,2007,Role-Playing,Xseed Games  ,Media.Vision  ,7.5,280000.0
2979,The King of Fighters 2000/2001,PS2,71,8.7,2003,Fighting,SNK  ,SNK Playmore Corporation  ,,110000.0
2980,G1 Jockey 3,PS2,71,8.2,2003,Sports,KOEI  ,Koei/Inis  ,,100000.0
2981,Godzilla: Destroy All Monsters Melee,XB,71,6.8,2003,Fighting,Atari  ,"Pipeworks Software, Inc.  ",,120000.0
2982,ToeJam & Earl III: Mission to Earth,XB,71,6.9,2002,Action,Sega  ,ToeJam & Earl Productions  ,,110000.0
2983,Spectrobes: Origins,Wii,71,8.6,2009,Role-Playing,Disney Interactive Studios  ,Genki  ,7.4,190000.0
2984,Anarchy Reigns,PS3,71,8.1,2013,Action,Sega  ,PlatinumGames  ,,210000.0
2985,LEGO Marvel's Avengers,XOne,71,6.0,2016,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,480000.0
2986,Steep,PS4,71,6.4,2016,Sports,Ubisoft  ,Ubisoft Annecy  ,,1010000.0
2987,Nanostray,DS,71,7.7,2005,Shooter,Majesco  ,Shin'en GmbH  ,,60000.0
2988,DarkStar One,PC,71,7.2,2006,Simulation,CDV Software Entertainment  ,Ascaron Entertainment  ,,30000.0
2989,Job Simulator,PS4,71,7.3,2017,Simulation,Sony Interactive Entertainment  ,Owlchemy Labs  ,,120000.0
2990,Just Cause 3,XOne,71,6.9,2015,Action-Adventure,Square Enix  ,Avalanche Studios  ,7.0,1010000.0
2991,Dragon Ball Z: Burst Limit,PS3,71,7.3,2008,Fighting,Atari  ,Dimps Corporation  ,7.3,850000.0
2992,NES Remix,WiiU,71,7.2,2013,Misc,Nintendo  ,Nintendo  ,,290000.0
2993,CT Special Forces,GBA,71,0.0,2004,Action,Hip Interactive  ,LSP  ,5.9,30000.0
2994,Sacred 2: Fallen Angel,X360,71,7.4,2009,Role-Playing,CDV Software Entertainment  ,Ascaron Entertainment  ,7.0,540000.0
2995,UEFA Champions League 2006-2007,PSP,71,0.0,2007,Sports,EA Sports  ,EA Canada  ,,10000.0
2996,Sega Superstars Tennis,Wii,71,7.1,2008,Sports,Sega  ,Sumo Digital  ,7.0,1060000.0
2997,Disney Infinity,WiiU,71,7.5,2013,Action-Adventure,Disney Interactive Studios  ,Avalanche Software  ,7.6,670000.0
2998,Record of Agarest War,X360,71,6.2,2010,Role-Playing,Aksys Games  ,Compile Heart  ,7.0,200000.0
2999,Syberia II,XB,71,7.4,2004,Adventure,XS Games  ,Microids  ,,30000.0
3000,Mobile Suit Gundam: Zeonic Front,PS2,71,8.8,2002,Simulation,Bandai  ,Sunrise Interactive  ,,430000.0
3001,Project Eden,PS2,71,7.9,2001,Action,Eidos Interactive  ,Core Design Ltd.  ,,90000.0
3002,Mega Man Legacy Collection 2,PS4,71,8.5,2017,Action,Capcom  ,Capcom  ,,100000.0
3003,Assassin's Creed Rogue Remastered,XOne,71,7.3,2018,Action-Adventure,Ubisoft  ,Ubisoft  ,6.0,40000.0
3004,Zone of the Enders: The 2nd Runner MARS,PS4,71,7.8,2018,Simulation,Konami  ,Cygames  ,,100000.0
3005,Tales of Xillia 2,PS3,71,8.2,2014,Misc,Namco Bandai Games  ,Unknown  ,,870000.0
3006,Megadimension Neptunia VII,PS4,71,7.2,2016,Role-Playing,Idea Factory International  ,Compile Heart  ,,40000.0
3007,One Piece: Pirate Warriors 2,PS3,71,7.8,2014,Action,Namco Bandai Games  ,Omega Force  ,,660000.0
3008,DOOM VFR,PS4,71,7.5,2017,Shooter,Bethesda Softworks  ,id Software  ,,560000.0
3009,Battleborn,XOne,71,7.1,2016,Shooter,2K Games  ,Gearbox Software  ,,280000.0
3010,Graffiti Kingdom,PS2,71,7.1,2005,Role-Playing,Hot-B  ,Garakuta-Studio  ,7.2,30000.0
3011,LEGO Indiana Jones 2: The Adventure Continues,X360,71,7.6,2009,Adventure,LucasArts  ,Traveller's Tales  ,,1020000.0
3012,Total Overdose: A Gunslinger's Tale in Mexico,PS2,71,8.3,2005,Shooter,Eidos Interactive  ,Deadline Games  ,,90000.0
3013,CMT Presents: Karaoke Revolution Country,PS2,71,0.0,2006,Misc,Konami  ,Harmonix Music Systems  ,,60000.0
3014,RoadKill,PS2,71,7.9,2003,Action,Midway Games  ,Terminal Reality  ,,170000.0
3015,Kessen II,PS2,71,8.5,2001,Strategy,KOEI  ,Koei  ,,460000.0
3016,Time Crisis: Project Titan,PS,71,6.5,2001,Shooter,Namco  ,Flying Tiger Entertainment  ,,50000.0
3017,The Escapists,PC,71,6.9,2014,Action,Team17 Software  ,Mouldy Toof Studios  ,,10000.0
