,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
7556,Harry Potter and the Prisoner of Azkaban,XB,67.0,8.0,2004,Adventure,Electronic Arts  ,Electronic Arts  ,,0.37416573867739417,0.2,0.0,0.1,0.43588989435406733
7557,Dynasty Warriors Next,PSV,67.0,7.5,2012,Action,Tecmo Koei  ,Omega Force  ,,0.22360679774997896,0.2645751311064591,0.33166247903553997,0.17320508075688773,0.5099019513592785
7558,Ice Age: Dawn of the Dinosaurs,PS3,67.0,7.3,2009,Platform,Activision  ,Eurocom Entertainment Software  ,6.6,0.36055512754639896,0.2,0.0,0.1414213562373095,0.43588989435406733
7563,Corpse Party: Book of Shadows,PSP,67.0,8.3,2011,Adventure,5pb  ,Team GrisGris  ,,0.0,0.0,0.2,0.0,0.2
7564,Code of Princess,3DS,67.0,7.4,2012,Action-Adventure,Atlus  ,Studio Saizensen  ,7.2,0.4,0.0,0.17320508075688773,0.1414213562373095,0.4472135954999579
7566,Harry Potter and the Prisoner of Azkaban,PC,67.0,7.6,2004,Adventure,Electronic Arts  ,KnowWonder  ,,0.0,0.17320508075688773,0.0,0.0,0.2
7568,Blackthorne,GBA,67.0,8.3,2003,Action,Blizzard Entertainment  ,Mass Media  ,7.1,0.1,0.0,0.0,0.0,0.1
7569,Legaia 2: Duel Saga,PS2,67.0,8.2,2002,Role-Playing,Eidos Interactive  ,Contrail  ,,0.36055512754639896,0.31622776601683794,0.0,0.17320508075688773,0.5099019513592785
7570,Commandos 2: Men of Courage,PS2,67.0,6.8,2002,Strategy,Eidos Interactive  ,Pyro Studios  ,,0.3,0.2645751311064591,0.0,0.1414213562373095,0.4242640687119285
7571,Tsugunai: Atonement,PS2,67.0,8.6,2001,Role-Playing,Atlus  ,Cattle Call  ,,0.1414213562373095,0.1,0.1414213562373095,0.0,0.2449489742783178
7572,NFL Quarterback Club 2002,PS2,67.0,7.8,2001,Sports,Acclaim Entertainment  ,Acclaim Entertainment  ,,0.33166247903553997,0.282842712474619,0.0,0.17320508075688773,0.469041575982343
7574,DC Universe Online,PS3,67.0,7.3,2011,MMO,Sony Online Entertainment  ,WBIE  ,6.5,0.5916079783099616,0.33166247903553997,0.0,0.2449489742783178,0.714142842854285
7575,Top Spin,PS2,67.0,7.8,2005,Sports,2K Sports  ,Pam Development  ,,0.22360679774997896,0.2,0.0,0.1,0.31622776601683794
7576,One Piece: Unlimited Adventure,Wii,67.0,8.5,2008,Adventure,Namco Bandai  ,Ganbarion  ,,0.2645751311064591,0.0,0.33166247903553997,0.1,0.43588989435406733
7577,Tycoon City: New York,PC,67.0,7.9,2006,Strategy,Atari  ,Deep Red  ,6.2,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
7580,LEGO Star Wars III: The Clone Wars,3DS,67.0,6.5,2011,Action,LucasArts  ,Traveller's Tales  ,6.7,0.7810249675906654,0.6633249580710799,0.0,0.3,1.0677078252031311
7581,Miitopia,3DS,67.0,7.9,2017,Role-Playing,Nintendo  ,Nintendo EPD  ,6.6,0.5477225575051661,0.7348469228349535,0.5099019513592785,0.2645751311064591,1.0816653826391966
7582,Guinness World Records: The Videogame,Wii,67.0,7.0,2008,Action,Warner Bros. Interactive  ,Traveller's Tales  ,,0.6782329983125268,0.6855654600401044,0.0,0.33166247903553997,1.014889156509222
7583,MySims Racing,DS,67.0,7.5,2009,Racing,Electronic Arts  ,Artificial Mind and Movement  ,,0.5,0.5385164807134504,0.0,0.2645751311064591,0.7810249675906654
7585,East India Company,PC,67.0,5.8,2009,Strategy,Paradox Interactive   ,Nitro Games  ,7.4,0.17320508075688773,0.0,0.0,0.0,0.2
7586,Batman: Rise of Sin Tzu,XB,67.0,7.7,2003,Action,Ubisoft  ,Ubisoft Montreal  ,,0.282842712474619,0.1414213562373095,0.0,0.0,0.33166247903553997
7587,The Godfather II,PS3,67.0,7.2,2009,Adventure,Electronic Arts  ,EA Redwood Shores  ,6.4,0.6403124237432849,0.458257569495584,0.1,0.31622776601683794,0.8602325267042626
7589,NFL Head Coach 09,X360,67.0,8.1,2008,Sports,EA Sports  ,EA Tiburon  ,,0.33166247903553997,0.0,0.0,0.1,0.33166247903553997
7592,Crash Bandicoot Purple: Ripto's Rampage,GBA,67.0,6.3,2004,Platform,Vivendi Games  ,Vicarious Visions  ,6.7,0.6782329983125268,0.41231056256176607,0.0,0.1,0.8
7593,Lupin the 3rd: Treasure of the Sorcerer King,PS2,67.0,7.2,2004,Adventure,Bandai  ,Banpresto  ,,0.1414213562373095,0.1414213562373095,0.5,0.1,0.5385164807134504
7595,Extermination,PS2,67.0,7.9,2001,Action,Sony Computer Entertainment  ,Deep Space  ,,0.458257569495584,0.4,0.34641016151377546,0.22360679774997896,0.7416198487095663
7599,Monster Energy Supercross - The Official Videogame,PS4,67.0,4.5,2018,Racing,Milestone S.r.l.  ,Milestone S.r.l.  ,,0.282842712474619,0.1,0.0,0.1414213562373095,0.33166247903553997
7600,Trivial Pursuit,Wii,67.0,5.8,2009,Misc,Electronic Arts  ,Adrenalin Interactive  ,7.3,0.4472135954999579,0.5477225575051661,0.0,0.2449489742783178,0.7549834435270749
7601,Two Worlds II,X360,67.0,6.5,2011,Role-Playing,SouthPeak Interactive  ,Reality Pump  ,6.5,0.6324555320336759,0.2645751311064591,0.17320508075688773,0.2,0.7348469228349535
7602,Full Auto 2: Battlelines,PS3,67.0,7.7,2006,Racing,Sega  ,Pseudo Interactive  ,6.7,0.37416573867739417,0.1414213562373095,0.0,0.1414213562373095,0.4242640687119285
7603,Taito Legends 2,PS2,67.0,8.2,2007,Misc,Destineer  ,Empire Oxford  ,,0.1,0.1,0.0,0.0,0.1414213562373095
7605,Fuel,PS3,67.0,7.5,2009,Racing,Codemasters  ,Asobo Studio  ,6.6,0.282842712474619,0.33166247903553997,0.0,0.2,0.4898979485566356
7607,"Warhammer 40,000: Squad Command",PSP,67.0,7.8,2007,Strategy,THQ  ,RedLynx  ,6.6,0.33166247903553997,0.37416573867739417,0.0,0.282842712474619,0.5744562646538028
7612,Rayman Raving Rabbids,X360,67.0,7.5,2007,Misc,Ubisoft  ,Ubisoft Montpellier  ,6.4,0.4242640687119285,0.1,0.0,0.1414213562373095,0.458257569495584
7613,Sega Superstars Tennis,PS3,67.0,7.6,2008,Sports,Sega  ,Sumo Digital  ,6.8,0.36055512754639896,0.4472135954999579,0.0,0.2645751311064591,0.6324555320336759
7614,Harry Potter and the Order of the Phoenix,PS3,67.0,4.7,2007,Adventure,Electronic Arts  ,EA Games  ,,0.4242640687119285,0.2,0.0,0.1414213562373095,0.4898979485566356
7615,Fragile Dreams: Farewell Ruins of the Moon,Wii,67.0,8.3,2010,Role-Playing,Xseed Games  ,Tri-Crescendo  ,6.7,0.4,0.34641016151377546,0.2449489742783178,0.17320508075688773,0.6082762530298219
7616,Dewy's Adventure,Wii,67.0,6.3,2007,Platform,Konami  ,Konami  ,,0.37416573867739417,0.0,0.1,0.1,0.4
7619,Operation Flashpoint: Red River,PC,67.0,4.9,2011,Shooter,Codemasters  ,Codemasters  ,7.0,0.1,0.2,0.0,0.1,0.2645751311064591
7620,Circus Maximus: Chariot Wars,XB,67.0,6.3,2002,Racing,Encore  ,Kodiak Interactive  ,,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
7625,CrossworDS,DS,67.0,6.8,2008,Puzzle,Nintendo  ,Nuevo Retro Games / NST  ,,0.7071067811865476,0.0,0.0,0.2,0.7416198487095663
7626,MVP Baseball,PSP,67.0,7.7,2005,Sports,Electronic Arts  ,EA Canada  ,6.6,0.4472135954999579,0.0,0.0,0.1414213562373095,0.458257569495584
7630,Major League Baseball 2K8,PS3,67.0,5.6,2008,Sports,2K Sports  ,Kush Games  ,,0.5291502622129182,0.0,0.0,0.17320508075688773,0.5567764362830022
7631,Turok,PS3,67.0,6.0,2008,Shooter,Touchstone  ,Propaganda Games  ,,0.5916079783099616,0.458257569495584,0.1,0.31622776601683794,0.8185352771872451
7637,Teenage Mutant Ninja Turtles: Smash-Up,Wii,67.0,8.1,2009,Fighting,Ubisoft  ,Game Arts  ,7.2,0.5744562646538028,0.0,0.0,0.17320508075688773,0.5916079783099616
7639,V-Rally 4,XOne,67.0,6.1,2018,Racing,Bigben Interactive  ,Kylotonn  ,,0.1,0.0,0.0,0.0,0.1
7641,Dragon Ball: Xenoverse,XOne,67.0,7.1,2015,Fighting,Namco Bandai Games  ,Dimps Corporation  ,,0.458257569495584,0.33166247903553997,0.0,0.17320508075688773,0.5916079783099616
7642,Football Manager Classic 2014,PSV,67.0,7.4,2014,Sports,Sega  ,Sports Interactive  ,5.8,0.0,0.31622776601683794,0.0,0.17320508075688773,0.34641016151377546
7643,Fisherman's Challenge,PS2,67.0,6.8,2003,Sports,Konami  ,Konami  ,,0.1414213562373095,0.1414213562373095,0.0,0.1,0.2
7646,Crash Tag Team Racing,PS2,66.0,7.9,2005,Racing,VU Games  ,Radical Entertainment  ,,0.5196152422706632,0.458257569495584,0.0,0.2645751311064591,0.7348469228349535
7647,Fallout: Brotherhood of Steel,XB,66.0,5.2,2004,Role-Playing,Interplay  ,Interplay  ,,0.2,0.1,0.0,0.0,0.22360679774997896
7648,Outlaw Tennis,XB,66.0,7.4,2005,Sports,Global Star Software  ,Hypnotix  ,,0.17320508075688773,0.1,0.0,0.0,0.2
7650,Terminator 3: The Redemption,XB,66.0,7.4,2004,Shooter,Atari  ,Paradigm Entertainment  ,,0.22360679774997896,0.1,0.0,0.0,0.2449489742783178
7651,Madden NFL 06,DS,66.0,6.3,2005,Sports,EA Sports  ,Exient Entertainment  ,,0.33166247903553997,0.0,0.0,0.1,0.34641016151377546
7652,Sonic Generations,3DS,66.0,6.8,2011,Platform,Sega  ,Sonic Team  ,6.3,0.6633249580710799,0.7211102550927979,0.1,0.282842712474619,1.0295630140987
7657,True Swing Golf,DS,66.0,7.7,2006,Sports,Nintendo  ,Tikipod  ,,0.33166247903553997,0.0,0.2,0.1,0.4
7658,The Sims 4,XOne,66.0,3.8,2017,Simulation,Electronic Arts  ,Maxis  ,,0.648074069840786,0.4898979485566356,0.0,0.2645751311064591,0.8544003745317531
7659,Tales of the World: Radiant Mythology,PSP,66.0,7.7,2007,Role-Playing,Namco Bandai  ,Alfa System  ,7.0,0.41231056256176607,0.1,0.47958315233127197,0.1414213562373095,0.6557438524302001
7660,Tom Clancy's Ghost Recon Advanced Warfighter,XB,66.0,5.6,2006,Shooter,Ubisoft  ,Ubisoft Shanghai  ,,0.458257569495584,0.33166247903553997,0.0,0.1,0.5744562646538028
7661,Scooby-Doo! Night of 100 Frights,XB,66.0,7.3,2003,Platform,THQ  ,Heavy Iron Studios  ,,0.33166247903553997,0.17320508075688773,0.0,0.1,0.37416573867739417
7664,Dragon Ball Z: Supersonic Warriors 2,DS,66.0,7.5,2005,Fighting,Atari  ,Arc System Works  ,,0.36055512754639896,0.1414213562373095,0.565685424949238,0.1414213562373095,0.7
7665,Quantum Break,PC,66.0,5.7,2016,Action,THQ Nordic  ,Remedy Entertainment  ,,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
7667,MediEvil: Resurrection,PSP,66.0,8.3,2005,Adventure,Sony Computer Entertainment  ,SCEE  ,6.5,0.43588989435406733,0.648074069840786,0.0,0.469041575982343,0.9055385138137416
7668,LEGO Worlds,PS4,66.0,6.4,2017,Misc,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,0.458257569495584,0.848528137423857,0.2,0.41231056256176607,1.0677078252031311
7670,Tecmo Bowl: Kickoff,DS,66.0,7.3,2008,Sports,Tecmo  ,Polygon Magic  ,,0.33166247903553997,0.0,0.0,0.1,0.33166247903553997
7674,Back to the Future: The Game,Wii,66.0,4.1,2011,Adventure,Telltale Games  ,Telltale Games  ,7.0,0.22360679774997896,0.0,0.0,0.0,0.22360679774997896
7675,Cloudy With a Chance of Meatballs,PS3,66.0,5.7,2009,Adventure,Ubisoft  ,Ubisoft Shanghai  ,6.7,0.3,0.1,0.0,0.1,0.31622776601683794
7677,The Lord of the Rings: War in the North,PC,66.0,7.2,2011,Role-Playing,Warner Bros. Interactive  ,Snowblind Studios  ,6.5,0.2645751311064591,0.33166247903553997,0.0,0.17320508075688773,0.458257569495584
7679,Driveclub VR,PS4,66.0,6.7,2016,Racing,Sony Interactive Entertainment  ,Evolution Studios  ,,0.34641016151377546,0.3,0.1,0.2,0.5196152422706632
7681,NASCAR Heat 2,PS4,66.0,5.6,2017,Racing,704Games  ,Monster Games  ,,0.33166247903553997,0.0,0.0,0.1414213562373095,0.36055512754639896
7683,Pac-Man World 2,XB,66.0,7.5,2002,Platform,Namco  ,Namco  ,,0.6,0.33166247903553997,0.0,0.1414213562373095,0.7
7686,We Ski & Snowboard,Wii,66.0,8.5,2009,Sports,Namco Bandai  ,Namco Bandai Games  ,,0.6164414002968976,0.5385164807134504,0.3872983346207417,0.282842712474619,0.9433981132056604
7687,Ice Age 2: The Meltdown,Wii,66.0,8.0,2006,Platform,Vivendi Games  ,Eurocom Entertainment Software  ,6.5,0.2449489742783178,0.1,0.0,0.1,0.282842712474619
7688,Looney Tunes: Duck Amuck,DS,66.0,8.0,2007,Action,Warner Bros. Interactive  ,WayForward Technologies  ,6.4,0.5291502622129182,0.0,0.0,0.1414213562373095,0.5477225575051661
7692,Secret Files: Tunguska,PC,66.0,7.2,2006,Adventure,The Adventure Company  ,Fusionsphere Systems / Animation Arts  ,,0.0,0.2,0.0,0.0,0.2
7693,Evil Dead: Regeneration,XB,66.0,7.3,2005,Action,THQ  ,Cranky Pants Games  ,,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
7694,Aeon Flux,PS2,66.0,6.2,2005,Action,Majesco  ,Terminal Reality  ,,0.1414213562373095,0.1414213562373095,0.0,0.1,0.2
7697,F.E.A.R. Files,X360,66.0,7.4,2007,Shooter,Sierra Entertainment  ,TimeGate Studios/Day 1 Studios  ,6.9,0.2645751311064591,0.1,0.0,0.1,0.3
7698,Rumble Roses,PS2,66.0,8.7,2004,Fighting,Konami  ,Yuke's Future Media Creators  ,,0.43588989435406733,0.3872983346207417,0.0,0.22360679774997896,0.6244997998398398
7699,Super Stardust Ultra VR,PS4,66.0,6.6,2016,Shooter,Sony Interactive Entertainment  ,d3t Ltd  ,,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
7700,LEGO Star Wars III: The Clone Wars,DS,66.0,6.8,2011,Action,LucasArts  ,Traveller's Tales  ,6.3,0.7874007874011811,0.6164414002968976,0.0,0.31622776601683794,1.0488088481701516
7701,Mobile Suit Gundam: Encounters in Space,PS2,66.0,8.5,2003,Simulation,Bandai  ,Bandai  ,,0.22360679774997896,0.2,0.7810249675906654,0.1,0.848528137423857
7702,Return to Castle Wolfenstein: Operation Resurrection,PS2,66.0,8.1,2003,Shooter,Activision  ,Raster Productions  ,,0.5099019513592785,0.4472135954999579,0.0,0.2645751311064591,0.7280109889280518
7704,Unsolved Crimes,DS,66.0,8.3,2008,Adventure,Atari  ,Now Production  ,6.0,0.2,0.1,0.0,0.0,0.22360679774997896
7705,One Piece: Burning Blood,PS4,66.0,7.2,2016,Fighting,Namco Bandai Games  ,Spike Chunsoft  ,,0.458257569495584,0.5099019513592785,0.3,0.3,0.806225774829855
7706,The Last Remnant,X360,66.0,6.8,2008,Role-Playing,Square Enix  ,Square Enix  ,6.5,0.5,0.4472135954999579,0.4242640687119285,0.2449489742783178,0.8246211251235321
7707,Samurai Champloo: Sidetracked,PS2,66.0,7.1,2006,Action,Namco Bandai  ,Grasshopper Manufacture  ,,0.17320508075688773,0.1414213562373095,0.0,0.1,0.22360679774997896
7711,Fantastic Pets,X360,66.0,7.5,2011,Simulation,THQ  ,Blitz Game Studios  ,,0.5477225575051661,0.282842712474619,0.0,0.2,0.6403124237432849
7714,NASCAR Heat Evolution,PS4,66.0,4.2,2016,Racing,Dusenberry Martin Racing  ,Monster Games  ,,0.34641016151377546,0.0,0.0,0.17320508075688773,0.3872983346207417
7715,Apache: Air Assault,PS3,66.0,5.6,2010,Simulation,Activision  ,Gaijin Entertainment  ,,0.33166247903553997,0.2449489742783178,0.0,0.1414213562373095,0.4472135954999579
7718,Atari Anthology,PS2,66.0,6.2,2004,Misc,Atari  ,Digital Eclipse  ,,0.5744562646538028,0.1,0.0,0.22360679774997896,0.6324555320336759
7719,Just Dance 4,WiiU,66.0,7.9,2012,Music,Ubisoft  ,Ubisoft  ,,0.458257569495584,0.37416573867739417,0.0,0.17320508075688773,0.6164414002968976
7720,S.L.A.I.: Steel Lancer Arena International,PS2,66.0,8.2,2005,Simulation,Konami  ,Genki  ,,0.1,0.1,0.0,0.0,0.17320508075688773
7721,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GBA,66.0,8.7,2005,Misc,Konami  ,Konami  ,,0.5477225575051661,0.33166247903553997,0.0,0.1,0.648074069840786
7722,PoPoLoCrois,PSP,66.0,7.5,2005,Role-Playing,Agetec  ,G-Artists  ,,0.22360679774997896,0.0,0.0,0.0,0.2449489742783178
7723,NeoGeo Battle Coliseum,PS2,66.0,7.9,2007,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,0.4,0.36055512754639896,0.0,0.2,0.5744562646538028
7724,The Bureau: XCOM Declassified,PC,66.0,6.5,2013,Shooter,2K Games  ,2K Marin  ,,0.0,0.22360679774997896,0.0,0.0,0.22360679774997896
7727,Dragon Ball Z: Battle of Z,PSV,66.0,7.3,2014,Fighting,Namco Bandai Games  ,ArtDink  ,,0.0,0.22360679774997896,0.2449489742783178,0.1,0.34641016151377546
7728,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,66.0,8.8,2009,Adventure,Square Enix  ,Square Enix  ,6.7,0.458257569495584,0.282842712474619,0.282842712474619,0.17320508075688773,0.6244997998398398
7729,Doki-Doki Universe,PSV,66.0,5.2,2013,Misc,Sony Computer Entertainment  ,HumaNature Studios  ,,0.0,0.1,0.0,0.0,0.1
7730,Classic NES Series: Dr. Mario,GBA,66.0,8.2,2004,Puzzle,Nintendo  ,Nintendo  ,,0.5567764362830022,0.33166247903553997,0.36055512754639896,0.1,0.7483314773547883
7731,Classic NES Series: Dr. Mario,GBA,66.0,8.2,2004,Puzzle,Nintendo  ,Nintendo EAD  ,6.1,0.0,0.0,0.36055512754639896,0.0,0.36055512754639896
7732,Freaky Flyers,PS2,66.0,7.6,2003,Racing,Midway Games  ,Midway Games  ,,0.22360679774997896,0.2,0.0,0.1,0.31622776601683794
7733,Auto Modellista,PS2,66.0,7.4,2003,Racing,Capcom  ,Capcom  ,,0.43588989435406733,0.3872983346207417,0.0,0.22360679774997896,0.6244997998398398
7734,UFC: Tapout 2,XB,66.0,7.3,2003,Fighting,TDK Mediactive  ,DreamFactory  ,,0.282842712474619,0.1414213562373095,0.0,0.0,0.31622776601683794
7735,Disaster Report,PS2,66.0,8.2,2003,Action,Agetec  ,Irem Software Engineering  ,,0.17320508075688773,0.1414213562373095,0.3872983346207417,0.1,0.458257569495584
7736,RPG Maker,PS,66.0,7.7,2000,Role-Playing,Agetec  ,Agetec Inc.  ,,0.33166247903553997,0.2645751311064591,0.5385164807134504,0.17320508075688773,0.7071067811865476
7737,RPG Maker,PS,66.0,7.7,2000,Role-Playing,Agetec  ,Kuusou Kagaku  ,,0.0,0.0,0.5385164807134504,0.0,0.5385164807134504
7739,Ultra Street Fighter II: The Final Challengers,NS,66.0,6.7,2017,Fighting,Capcom  ,Capcom  ,7.0,0.469041575982343,0.469041575982343,0.3,0.2,0.7549834435270749
7740,Ragnarok Odyssey,PSV,66.0,7.8,2012,Role-Playing,Xseed Games  ,Game Arts  ,,0.4472135954999579,0.1,0.4,0.22360679774997896,0.648074069840786
7741,Neopets Petpet Adventures: The Wand of Wishing,PSP,66.0,7.7,2006,Adventure,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,0.33166247903553997,0.0,0.0,0.1,0.34641016151377546
7742,Rad Rodgers,PS4,66.0,5.6,2018,Platform,THQ Nordic  ,3D Realms  ,,0.1414213562373095,0.0,0.0,0.0,0.1414213562373095
7743,NFL Head Coach,PS2,66.0,6.9,2006,Sports,EA Sports  ,EA Tiburon  ,,0.6164414002968976,0.1,0.0,0.2449489742783178,0.6708203932499369
7744,Hidden Agenda,PS4,66.0,6.5,2017,Adventure,Sony Interactive Entertainment  ,Supermassive Games Ltd.  ,,0.282842712474619,0.648074069840786,0.0,0.3,0.7681145747868608
7747,Trivial Pursuit,PS3,66.0,7.1,2009,Misc,Electronic Arts  ,Adrenalin Interactive  ,,0.34641016151377546,0.33166247903553997,0.0,0.22360679774997896,0.5291502622129182
7748,Monsters vs. Aliens,PS3,66.0,4.5,2009,Platform,Activision  ,Beenox  ,,0.458257569495584,0.2449489742783178,0.0,0.2,0.5567764362830022
7749,MechAssault: Phantom War,DS,66.0,4.5,2006,Simulation,Majesco  ,Backbone Entertainment  ,,0.17320508075688773,0.0,0.0,0.0,0.17320508075688773
7750,Gretzky NHL 2005,PS2,66.0,8.7,2004,Sports,Sony Computer Entertainment  ,Page 44 Studios  ,,0.282842712474619,0.2645751311064591,0.0,0.1414213562373095,0.41231056256176607
7755,Call of Cthulhu,XOne,66.0,6.2,2018,Role-Playing,Focus Home Interactive  ,Cyanide  ,,0.22360679774997896,0.0,0.0,0.1,0.22360679774997896
7756,Titan Quest,XOne,66.0,6.8,2018,Action,THQ Nordic  ,THQ Nordic  ,,0.1414213562373095,0.0,0.0,0.0,0.1414213562373095
7761,The Sims 2: Castaway,DS,66.0,4.1,2007,Simulation,Electronic Arts  ,Maxis  ,,0.7874007874011811,0.2,0.0,0.22360679774997896,0.848528137423857
7764,The Bouncer,PS2,66.0,7.8,2001,Action,Square  ,SquareSoft  ,,0.5477225575051661,0.47958315233127197,0.6164414002968976,0.282842712474619,0.99498743710662
7765,NASCAR 2001,PS2,66.0,6.5,2000,Racing,EA Sports  ,EA Black Box  ,,0.5830951894845301,0.5196152422706632,0.0,0.3,0.8366600265340756
7766,Universe at War: Earth Assault,X360,66.0,8.5,2008,Strategy,Sega  ,Petroglyph Games  ,,0.3,0.1,0.0,0.1,0.31622776601683794
7767,Fuel,X360,66.0,6.9,2009,Racing,Codemasters  ,Asobo Studio  ,6.6,0.3,0.4242640687119285,0.0,0.2,0.5567764362830022
7768,The Last Remnant,PC,66.0,8.2,2009,Role-Playing,Square Enix  ,Square Enix  ,7.3,0.0,0.1,0.0,0.0,0.1
7770,Blazing Angels: Squadrons of WWII,X360,66.0,7.9,2006,Simulation,Ubisoft  ,Ubisoft Romania  ,6.4,0.6,0.1414213562373095,0.0,0.17320508075688773,0.648074069840786
7771,nail'd,PS3,66.0,6.2,2010,Racing,Deep Silver  ,Techland  ,,0.282842712474619,0.1414213562373095,0.0,0.1414213562373095,0.34641016151377546
7772,LEGO Indiana Jones 2: The Adventure Continues,PC,66.0,7.4,2009,Adventure,LucasArts  ,Traveller's Tales  ,6.8,0.1414213562373095,0.17320508075688773,0.0,0.1,0.22360679774997896
7773,Pirates of the Caribbean: At World's End,DS,66.0,6.5,2007,Action,Disney Interactive Studios  ,Amaze Entertainment  ,,0.5477225575051661,0.1,0.1,0.17320508075688773,0.5830951894845301
7775,Berserk and the Band of the Hawk,PS4,66.0,7.0,2017,Action,Tecmo Koei  ,Omega Force  ,,0.2645751311064591,0.1414213562373095,0.22360679774997896,0.1414213562373095,0.4
7776,Major League Baseball 2K6,X360,66.0,4.1,2006,Sports,2K Sports  ,Kush Games  ,6.3,0.5830951894845301,0.0,0.0,0.17320508075688773,0.6082762530298219
7777,Lightning Returns: Final Fantasy XIII,PS3,66.0,6.1,2014,Misc,Square Enix  ,Unknown  ,,0.5567764362830022,0.469041575982343,0.6708203932499369,0.33166247903553997,1.044030650891055
7779,The Golf Club,PS4,66.0,6.4,2015,Sports,Maximum Games  ,HB Studios  ,,0.3,0.1414213562373095,0.0,0.1414213562373095,0.36055512754639896
7780,Armored Core: Verdict Day,PS3,66.0,7.8,2013,Shooter,Bandai Namco Games  ,From Software  ,,0.0,0.0,0.34641016151377546,0.0,0.34641016151377546
7781,State of Decay 2,XOne,66.0,5.5,2018,Action-Adventure,Microsoft Studios  ,Undead Labs  ,7.0,0.5196152422706632,0.37416573867739417,0.0,0.2,0.6782329983125268
7782,High Velocity Bowling,PS3,66.0,7.7,2010,Sports,Sony Computer Entertainment  ,Team Ramrod  ,,0.36055512754639896,0.0,0.0,0.1414213562373095,0.3872983346207417
7784,The Settlers: Rise of an Empire,PC,66.0,7.3,2007,Strategy,Ubisoft  ,Blue Byte  ,,0.1,0.1,0.0,0.0,0.1414213562373095
7785,Classic NES Series: Excitebike,GBA,66.0,7.8,2004,Racing,Nintendo  ,Nintendo  ,,0.33166247903553997,0.2,0.31622776601683794,0.1,0.5
7786,Classic NES Series: Excitebike,GBA,66.0,7.8,2004,Racing,Nintendo  ,Nintendo  ,6.4,0.0,0.0,0.31622776601683794,0.0,0.31622776601683794
7787,Mafia,XB,66.0,8.6,2004,Action,Gathering of Developers  ,Illusion Softworks  ,,0.41231056256176607,0.22360679774997896,0.0,0.1,0.47958315233127197
7789,Bust A Groove 2,PS,66.0,8.6,1999,Misc,Enix  ,Metro  ,7.0,0.2,0.17320508075688773,0.4242640687119285,0.1414213562373095,0.5099019513592785
7791,FlatOut 4: Total Insanity,XOne,66.0,5.5,2017,Racing,Strategy First  ,Kylotonn Entertainment  ,,0.1,0.0,0.0,0.0,0.1
7793,Song of the Deep,XOne,66.0,7.2,2016,Action,Insomniac Games  ,Insomniac Games  ,,0.34641016151377546,0.0,0.0,0.1,0.36055512754639896
7796,My Frogger: Toy Trials,DS,66.0,6.0,2006,Action,Konami  ,Konami  ,,0.1414213562373095,0.0,0.0,0.0,0.17320508075688773
