fill,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,Global_Sales
2957,Mortal Kombat: Armageddon,Wii,71.0,8.2,2007,Fighting,Midway Games  ,JGI Entertainment  ,6.8,230000.0
2958,Wild ARMs 5,PS2,71.0,7.8,2007,Role-Playing,Xseed Games  ,Media.Vision  ,7.5,280000.0
2959,The King of Fighters 2000/2001,PS2,71.0,8.7,2003,Fighting,SNK  ,SNK Playmore Corporation  ,,110000.0
2960,G1 Jockey 3,PS2,71.0,8.2,2003,Sports,KOEI  ,Koei/Inis  ,,100000.0
2961,Godzilla: Destroy All Monsters Melee,XB,71.0,6.8,2003,Fighting,Atari  ,"Pipeworks Software, Inc.  ",,120000.0
2962,ToeJam & Earl III: Mission to Earth,XB,71.0,6.9,2002,Action,Sega  ,ToeJam & Earl Productions  ,,110000.0
2963,Spectrobes: Origins,Wii,71.0,8.6,2009,Role-Playing,Disney Interactive Studios  ,Genki  ,7.4,190000.0
2964,Anarchy Reigns,PS3,71.0,8.1,2013,Action,Sega  ,PlatinumGames  ,,210000.0
2965,LEGO Marvel's Avengers,XOne,71.0,6.0,2016,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,480000.0
2966,Steep,PS4,71.0,6.4,2016,Sports,Ubisoft  ,Ubisoft Annecy  ,,1010000.0
2967,Nanostray,DS,71.0,7.7,2005,Shooter,Majesco  ,Shin'en GmbH  ,,60000.0
2968,DarkStar One,PC,71.0,7.2,2006,Simulation,CDV Software Entertainment  ,Ascaron Entertainment  ,,30000.0
2969,Job Simulator,PS4,71.0,7.3,2017,Simulation,Sony Interactive Entertainment  ,Owlchemy Labs  ,,120000.0
2970,Just Cause 3,XOne,71.0,6.9,2015,Action-Adventure,Square Enix  ,Avalanche Studios  ,7.0,1010000.0
2971,Dragon Ball Z: Burst Limit,PS3,71.0,7.3,2008,Fighting,Atari  ,Dimps Corporation  ,7.3,850000.0
2972,NES Remix,WiiU,71.0,7.2,2013,Misc,Nintendo  ,Nintendo  ,,290000.0
2973,Sacred 2: Fallen Angel,X360,71.0,7.4,2009,Role-Playing,CDV Software Entertainment  ,Ascaron Entertainment  ,7.0,540000.0
2974,Sega Superstars Tennis,Wii,71.0,7.1,2008,Sports,Sega  ,Sumo Digital  ,7.0,1060000.0
2975,Disney Infinity,WiiU,71.0,7.5,2013,Action-Adventure,Disney Interactive Studios  ,Avalanche Software  ,7.6,670000.0
2976,Record of Agarest War,X360,71.0,6.2,2010,Role-Playing,Aksys Games  ,Compile Heart  ,7.0,200000.0
2977,Syberia II,XB,71.0,7.4,2004,Adventure,XS Games  ,Microids  ,,30000.0
2978,Mobile Suit Gundam: Zeonic Front,PS2,71.0,8.8,2002,Simulation,Bandai  ,Sunrise Interactive  ,,430000.0
2979,Project Eden,PS2,71.0,7.9,2001,Action,Eidos Interactive  ,Core Design Ltd.  ,,90000.0
2980,Mega Man Legacy Collection 2,PS4,71.0,8.5,2017,Action,Capcom  ,Capcom  ,,100000.0
2981,Assassin's Creed Rogue Remastered,XOne,71.0,7.3,2018,Action-Adventure,Ubisoft  ,Ubisoft  ,6.0,40000.0
2982,Zone of the Enders: The 2nd Runner MARS,PS4,71.0,7.8,2018,Simulation,Konami  ,Cygames  ,,100000.0
2983,Tales of Xillia 2,PS3,71.0,8.2,2014,Misc,Namco Bandai Games  ,Unknown  ,,870000.0
2984,Megadimension Neptunia VII,PS4,71.0,7.2,2016,Role-Playing,Idea Factory International  ,Compile Heart  ,,40000.0
2985,One Piece: Pirate Warriors 2,PS3,71.0,7.8,2014,Action,Namco Bandai Games  ,Omega Force  ,,660000.0
2986,DOOM VFR,PS4,71.0,7.5,2017,Shooter,Bethesda Softworks  ,id Software  ,,560000.0
2987,Battleborn,XOne,71.0,7.1,2016,Shooter,2K Games  ,Gearbox Software  ,,280000.0
2988,Graffiti Kingdom,PS2,71.0,7.1,2005,Role-Playing,Hot-B  ,Garakuta-Studio  ,7.2,30000.0
2989,LEGO Indiana Jones 2: The Adventure Continues,X360,71.0,7.6,2009,Adventure,LucasArts  ,Traveller's Tales  ,,1020000.0
2990,Total Overdose: A Gunslinger's Tale in Mexico,PS2,71.0,8.3,2005,Shooter,Eidos Interactive  ,Deadline Games  ,,90000.0
2991,RoadKill,PS2,71.0,7.9,2003,Action,Midway Games  ,Terminal Reality  ,,170000.0
2992,Kessen II,PS2,71.0,8.5,2001,Strategy,KOEI  ,Koei  ,,460000.0
2993,Time Crisis: Project Titan,PS,71.0,6.5,2001,Shooter,Namco  ,Flying Tiger Entertainment  ,,50000.0
2994,The Escapists,PC,71.0,6.9,2014,Action,Team17 Software  ,Mouldy Toof Studios  ,,10000.0
2995,Madagascar,XB,71.0,7.4,2005,Platform,Activision  ,Toys for Bob  ,6.8,280000.0
2996,PAIN,PS3,71.0,6.2,2009,Action,Sony Computer Entertainment  ,Idol Minds Digital  ,,10000.0
2997,Rugby 2005,PS2,71.0,8.6,2005,Sports,EA Sports  ,HB Studios Multimedia  ,,90000.0
2998,"Warhammer 40,000: Inquisitor - Martyr",XOne,71.0,5.7,2018,Action,Neocore Games  ,Neocore Games  ,,20000.0
2999,Harry Potter and the Goblet of Fire,GBA,71.0,6.2,2005,Adventure,Electronic Arts  ,Magic Pockets  ,6.0,610000.0
3000,Total Overdose: A Gunslinger's Tale in Mexico,XB,71.0,8.1,2005,Shooter,Eidos Interactive  ,Deadline Games  ,,20000.0
3001,Forgotten Realms: Demon Stone,PS2,71.0,7.1,2004,Action,Atari  ,Stormfront Studios  ,,200000.0
3002,Bionic Commando,PS3,71.0,7.0,2009,Adventure,Capcom  ,GRIN  ,7.0,360000.0
3003,Red Faction: Armageddon,PS3,71.0,7.4,2011,Shooter,THQ  ,Volition Inc.  ,7.0,460000.0
3004,Shrek SuperSlam,XB,71.0,4.5,2005,Action,Activision  ,Shaba Games  ,,90000.0
3005,Asura's Wrath,PS3,71.0,7.5,2012,Action,Capcom  ,CyberConnect2  ,,430000.0
3006,Song of the Deep,PC,71.0,7.0,2016,Action,Insomniac Games  ,Insomniac Games  ,,70000.0
3007,Lords of the Fallen,XOne,71.0,6.6,2014,Role-Playing,Namco Bandai Games  ,DECK13 Interactive  ,,220000.0
3008,Toukiden: The Age of Demons,PSV,71.0,8.0,2015,Action,Tecmo Koei  ,Omega Force  ,,240000.0
3009,Elven Legacy,PC,71.0,7.1,2009,Strategy,Paradox Interactive   ,1C:Ino-Co  ,,40000.0
3010,LEGO Marvel's Avengers,PS4,71.0,7.1,2016,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,1010000.0
3011,Mickey's Speedway USA,N64,71.0,7.4,2000,Racing,Nintendo  ,Rare Ltd.  ,,600000.0
3012,Shinobi,PS2,71.0,8.2,2002,Action,Sega  ,Overworks  ,,960000.0
3013,Death end re;Quest,PS4,71.0,7.8,2019,Role-Playing,Idea Factory  ,Compile Heart  ,,30000.0
3014,Ultra Street Fighter IV,PS4,71.0,6.3,2015,Fighting,Sony Computer Entertainment  ,Capcom  ,,100000.0
3015,Might & Magic X: Legacy,PC,71.0,7.3,2014,Role-Playing,Ubisoft  ,Ubisoft  ,,40000.0
3016,The Simpsons Game,PS3,71.0,7.5,2007,Platform,Electronic Arts  ,EA Redwood Shores  ,7.5,890000.0
3017,The Elder Scrolls Online,PC,71.0,5.7,2014,MMO,Bethesda Softworks  ,ZeniMax Online Studios  ,,1020000.0
3018,FlatOut,XB,71.0,8.0,2005,Racing,Empire Interactive  ,Bugbear Entertainment  ,,170000.0
3019,Guitar Hero: Smash Hits,X360,71.0,6.2,2009,Misc,Activision  ,Neversoft Entertainment  ,7.1,420000.0
3020,Aragami,PS4,71.0,7.1,2016,Action,Maximum Games  ,Lince Works  ,,40000.0
3021,Grand Slam Tennis 2,X360,71.0,5.3,2012,Sports,EA Sports  ,EA Sports  ,,180000.0
3022,BloodRayne 2,XB,71.0,8.8,2004,Shooter,Majesco  ,Terminal Reality  ,,150000.0
3023,Tom Clancy's Ghost Recon: Future Soldier,PC,71.0,5.2,2012,Shooter,Ubisoft  ,Ubisoft Paris  ,,170000.0
3024,Madden NFL 08,DS,71.0,8.2,2007,Sports,EA Sports  ,EA Tiburon  ,,260000.0
3025,GRIP: Combat Racing,PS4,71.0,5.5,2018,Racing,U&I Entertainment  ,Caged Element  ,,10000.0
3026,Unit 13,PSV,71.0,7.1,2012,Shooter,Sony Computer Entertainment  ,Zipper Interactive  ,,530000.0
3027,Scribblenauts Unmasked: A DC Comics Adventure,WiiU,71.0,6.3,2013,Puzzle,Warner Bros. Interactive Entertainment  ,5TH Cell  ,,100000.0
3028,Samurai Warriors,XB,71.0,6.5,2004,Action,KOEI  ,Omega Force  ,,70000.0
3029,Bloody Roar 3,PS2,71.0,8.5,2001,Fighting,Activision  ,Eighting / Raizing  ,,350000.0
3030,Farpoint,PS4,71.0,8.1,2017,Shooter,Sony Interactive Entertainment  ,Impulse Gear  ,,480000.0
3031,Happy Birthdays,NS,71.0,7.2,2018,Misc,NIS America  ,Arc System Works  ,8.5,10000.0
3032,Nike+ Kinect Training,X360,71.0,7.4,2012,Sports,Microsoft Studios  ,Sumo Digital  ,,40000.0
3033,Corpse Party,PSP,71.0,8.5,2011,Adventure,Xseed Games  ,Team GrisGris  ,,50000.0
3034,Call of Juarez,X360,71.0,6.9,2007,Shooter,Ubisoft  ,Techland  ,6.9,180000.0
3035,Command & Conquer: The First Decade,PC,71.0,8.7,2006,Strategy,Electronic Arts  ,EA Los Angeles\ Westwood Studios  ,,20000.0
3036,NBA Inside Drive 2004,XB,71.0,8.2,2003,Sports,Microsoft Game Studios  ,High Voltage Software  ,,170000.0
3037,NFL Blitz Pro,XB,71.0,6.6,2003,Sports,Midway Games  ,Point of View  ,,50000.0
3038,Shrek: Hassle at the Castle,GBA,71.0,7.4,2002,Action,TDK Mediactive  ,TOSE  ,,660000.0
3039,James Bond 007: Agent Under Fire,XB,71.0,7.2,2002,Shooter,Electronic Arts  ,EA Redwood Shores  ,,900000.0
3040,Star Wars: Super Bombad Racing,PS2,71.0,5.3,2001,Racing,LucasArts  ,Lucas Learning  ,,160000.0
3041,Ferrari Challenge Trofeo Pirelli,PS3,71.0,6.2,2008,Racing,Activision  ,Eutechnyx  ,,40000.0
3042,Stranger of Sword City,PSV,71.0,8.1,2016,Role-Playing,NIS America  ,Experience Inc.  ,,60000.0
3043,God Eater 3,PS4,71.0,7.4,2019,Role-Playing,Bandai Namco Entertainment  ,Bandai Namco Studios  ,,190000.0
3044,WWE All Stars,3DS,71.0,7.1,2011,Action,THQ  ,THQ  ,7.0,230000.0
3045,Guitar Hero: Aerosmith,PS2,71.0,6.7,2008,Misc,Activision  ,BudCat Creations  ,,790000.0
3046,Ty the Tasmanian Tiger 2: Bush Rescue,PS2,71.0,8.3,2004,Platform,Electronic Arts  ,Krome Studios  ,7.3,530000.0
3047,Cyberdimension Neptunia: 4 Goddesses Online,PS4,71.0,6.9,2017,Role-Playing,Idea Factory International  ,Compile Heart  ,,140000.0
3048,LEGO Harry Potter: Years 5-7,3DS,71.0,6.7,2011,Action-Adventure,Warner Bros. Interactive  ,TT Fusion  ,,410000.0
3049,Silent Hill: Homecoming,PS3,71.0,6.6,2008,Action,Konami  ,Double Helix Games  ,7.4,390000.0
3050,Devil May Cry HD Collection,XOne,71.0,8.4,2018,Action,Capcom  ,Capcom  ,,40000.0
3051,Breakdown,XB,71.0,8.2,2004,Adventure,Namco  ,Namco  ,,120000.0
3052,Arx Fatalis,XB,71.0,7.0,2003,Role-Playing,DreamCatcher Interactive  ,Arkane Studios  ,,50000.0
3053,Over the Hedge,DS,71.0,7.0,2006,Platform,Activision  ,Vicarious Visions  ,7.1,280000.0
3054,Assassin's Creed Rogue Remastered,PS4,71.0,6.6,2018,Action-Adventure,Ubisoft  ,Ubisoft  ,,150000.0
3055,LEGO Pirates of the Caribbean: The Video Game,3DS,71.0,7.1,2011,Action,Disney Interactive Studios  ,TT Fusion  ,7.0,630000.0
3056,50 Cent: Blood on the Sand,X360,71.0,6.3,2009,Shooter,THQ  ,Swordfish Studios  ,7.3,210000.0
3057,Portal Knights,PS4,71.0,6.3,2017,Role-Playing,505 Games  ,Keen Games  ,,120000.0
3058,Juiced 2: Hot Import Nights,PS3,71.0,7.1,2007,Racing,THQ  ,Juice Games  ,,250000.0
3059,Metal Slug 4 & 5,PS2,71.0,7.9,2005,Shooter,SNK Playmore  ,BrezzaSoft  ,,110000.0
3060,Draglade,DS,71.0,7.5,2007,Fighting,Atlus  ,Dimps Corporation  ,,100000.0
3061,Full Spectrum Warrior: Ten Hammers,PS2,71.0,8.0,2006,Strategy,THQ  ,Pandemic Studios  ,5.5,70000.0
3062,Naruto Powerful Shippuden,3DS,71.0,6.0,2013,Action-Adventure,Namco Bandai Games  ,Namco Bandai Games  ,8.0,160000.0
3063,TimeShift,PC,71.0,7.6,2007,Shooter,Sierra Entertainment  ,Saber Interactive  ,,10000.0
3064,NHL 2K8,X360,71.0,7.4,2007,Sports,2K Sports  ,Kush Games  ,,130000.0
3065,Tak 2: The Staff of Dreams,PS2,71.0,8.3,2004,Platform,THQ  ,Avalanche Software  ,,620000.0
3066,Cold Fear,XB,71.0,8.0,2005,Action,Ubisoft  ,Darkworks  ,,60000.0
3067,EVE: Valkyrie,PS4,71.0,6.8,2016,Shooter,Sony Interactive Entertainment  ,CCP  ,,210000.0
3068,Lionheart: Kings' Crusade,PC,71.0,7.2,2010,Strategy,Paradox Interactive   ,Neocore Games  ,6.3,10000.0
3069,Bendy and the Ink Machine,PS4,71.0,7.4,2018,Puzzle,Rooster Teeth Games  ,TheMeatly Games  ,,180000.0
3070,Warriors Orochi 3,X360,71.0,8.1,2012,Action,Tecmo Koei  ,Omega Force  ,,160000.0
3071,P.T.O. IV: Pacific Theater of Operations,PS2,71.0,5.5,2003,Strategy,KOEI  ,Koei  ,,80000.0
3072,Act of Aggression,PC,71.0,7.1,2015,Strategy,Focus Home Interactive  ,Eugen Systems  ,,10000.0
3073,LEGO Rock Band,X360,71.0,7.2,2009,Misc,Warner Bros. Interactive  ,TT Games / Harmonix Music Systems  ,7.3,560000.0
3074,Final Fantasy: The 4 Heroes of Light,DS,71.0,8.7,2010,Role-Playing,Square Enix  ,Matrix Software  ,7.2,580000.0
3075,Robert Ludlum's The Bourne Conspiracy,X360,71.0,7.3,2008,Action,Sierra Entertainment  ,High Moon Studios  ,,440000.0
